galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
disk VELA04MRP 396112 4.254 1.52525252525 5 F160W 26.8383 2.9861 28.7879 3.8513 26.0914 2.0431 2.8799 2.8949 1.48722222656 1.49496844462 1.0000 0.0 0.8025 0.8322 40.5499 331.1996 0.0801557099776 2.523e-04
bulge VELA04MRP 396112 4.254 1.52525252525 5 F160W 27.9821 0.7707 28.0101 1.1484 24.4074 1.0243 3.4210 6.1608 1.7666541328 3.18152668265 14.5540 65.1139 0.2656 0.1627 0.9953 10.2688 0.062841586256 2.523e-04
disk VELA04MRP 396112 4.254 1.52525252525 6 F160W 28.0394 959.3516 27.6176 2824.3630 26.0186 1934.8594 0.4857 1086.5010 0.250822540866 561.084911412 1.0000 0.0 0.0500 1877.2208 -44.2069 186532.5781 0 3.813e-04
bulge VELA04MRP 396112 4.254 1.52525252525 6 F160W 27.7920 0.7090 28.3726 0.7891 24.7304 0.8044 3.1216 3.2642 1.61203962027 1.68568033332 3.1509 4.2660 0.5068 0.2497 -13.4770 17.9014 0.0592835546214 3.813e-04
disk VELA04MRP 396112 4.254 1.52525252525 7 F160W 27.7118 1.0338 29.0130 1.0879 25.4043 0.9350 4.7881 2.5537 2.47264444702 1.31876780442 1.0000 0.0 0.5050 0.2905 1.2520 31.1369 0.131660497006 4.167e-04
bulge VELA04MRP 396112 4.254 1.52525252525 7 F160W 28.2894 7.0576 27.8146 3.6054 24.7860 30.0404 0.0138 1.5856 0.00712652061755 0.818826890666 17.7604 573.7135 0.3057 5.2709 -17.7252 298.6266 0 4.167e-04
disk VELA04MRP 396112 4.254 1.52525252525 8 F160W 27.7632 1.2529 27.5126 1.6208 25.3808 1.2761 1.7457 1.0654 0.90150485812 0.550188048257 1.0000 0.0 0.9006 0.8612 84.0289 432.0477 0.119006727441 4.287e-04
bulge VELA04MRP 396112 4.254 1.52525252525 8 F160W 28.3559 0.4001 29.0941 2.0350 25.2091 1.3570 2.4878 2.5388 1.2847360864 1.31107322781 1.5582 2.5113 0.0338 0.0881 13.4021 8.2424 0 4.287e-04
disk VELA04MRP 398705 4.300 1.50626566416 0 F160W 27.6292 2.0646 27.4850 1.0715 25.5918 2.8230 0.9145 2.4972 0.472057923472 1.28903558939 1.0000 0.0 0.1089 11.8252 21.3654 223.2937 0 2.316e-04
bulge VELA04MRP 398705 4.300 1.50626566416 0 F160W 28.3552 0.9674 28.0793 0.8629 24.8572 1.3979 2.4777 1.8967 1.27896983815 0.979062070475 1.0172 1.8543 0.6260 0.3462 13.3457 44.3920 0.126730776338 2.316e-04
disk VELA04MRP 398705 4.300 1.50626566416 1 F160W 27.2735 2.2879 27.7039 1.2635 25.5369 0.7380 2.7993 2.0721 1.44497730473 1.06960221238 1.0000 0.0 0.7146 0.4733 -11.4976 95.7793 0.0645023562047 2.013e-04
bulge VELA04MRP 398705 4.300 1.50626566416 1 F160W 27.9385 0.8665 27.8538 0.3496 24.7915 0.3444 1.3653 2.0016 0.704757444413 1.03321065021 5.6180 10.6005 0.0418 0.1040 -80.7088 5.9118 0.0497241017652 2.013e-04
disk VELA04MRP 398705 4.300 1.50626566416 5 F160W 29.0775 3.9678 28.7484 3.5213 25.8962 6.0190 1.7477 2.3359 0.902149407164 1.20577375991 1.0000 0.0 0.5386 2.3046 45.3299 138.2959 0.171471790432 1.426e-04
bulge VELA04MRP 398705 4.300 1.50626566416 5 F160W 27.5816 1.8772 27.3394 1.8469 24.7627 1.9307 1.3967 1.1149 0.720965884869 0.575502874662 3.8778 12.5740 0.7884 0.3281 42.6212 95.9332 0.107431085771 1.426e-04
disk VELA04MRP 398705 4.300 1.50626566416 6 F160W 28.6160 2.2019 26.6113 2.1836 25.7869 2.5782 3.0807 2.1694 1.59023383799 1.1198277301 1.0000 0.0 0.3673 0.7325 -43.5327 35.0096 0.0837202928751 5.884e-05
bulge VELA04MRP 398705 4.300 1.50626566416 6 F160W 27.3411 0.9256 28.1848 1.2977 24.6523 0.4308 2.2665 1.4578 1.16995000935 0.75250523875 6.1502 20.9949 0.6796 0.3352 -23.6602 39.1001 0.138521351013 5.884e-05
disk VELA04MRP 398705 4.300 1.50626566416 7 F160W 23.0681 107911.9922 26.6313 3741737.5000 28.6884 47872.3477 1.000e-02 7.487e+02 0.0051619237121 386.473228325 1.0000 0.0 0.2821 54723.5391 0.9877 14434450.0000 0 1.588e-04
bulge VELA04MRP 398705 4.300 1.50626566416 7 F160W 28.1030 0.4853 28.0385 0.4849 24.5104 0.1478 2.0474 0.6787 1.05685226082 0.35033976234 2.4656 2.1768 0.6851 0.2888 15.2582 32.3818 0.0641300861641 1.588e-04
disk VELA04MRP 398705 4.300 1.50626566416 8 F160W 29.5000 3.4909 27.7844 2.1804 26.1092 1.5970 3.4840 2.4741 1.7984142213 1.27711154561 1.0000 0.0 0.1230 0.6462 -88.0980 31.4109 0.118569813768 1.586e-04
bulge VELA04MRP 398705 4.300 1.50626566416 8 F160W 27.8335 0.4937 28.0301 0.5389 24.8139 0.4730 2.0425 0.8237 1.0543229182 0.425187656166 3.1020 3.7694 0.3641 0.3086 14.5358 17.0408 0.0628482961877 1.586e-04
disk VELA04MRP 401328 4.331 1.49376558603 0 F160W 27.8326 0.3619 28.0259 0.3376 24.4737 0.2291 1.7645 0.5183 0.910520694745 0.267454166102 1.0000 0.0 0.6103 0.3103 3.9728 37.5310 0.0406912906324 2.476e-04
bulge VELA04MRP 401328 4.331 1.49376558603 0 F160W 26.4443 3.2213 31.1010 3.5273 26.2719 1.2451 7.2344 6.7640 3.73310904736 3.49037233168 0.6660 1.3327 0.7342 0.4278 -86.8336 61.4842 0.205662493005 2.476e-04
disk VELA04MRP 401328 4.331 1.49376558603 1 F160W 28.0740 2.2459 27.7643 1.4839 25.4387 1.3081 3.5169 1.7240 1.81479752414 0.889621806597 1.0000 0.0 0.6657 0.4896 -35.3613 82.6599 0.0621356331239 2.726e-04
bulge VELA04MRP 401328 4.331 1.49376558603 1 F160W 28.0868 1.5923 28.0592 1.2851 24.9355 0.9988 1.5214 1.7665 0.785075763664 0.911552738604 8.4805 21.8617 0.2539 0.2924 88.6350 16.3799 0.0397735456535 2.726e-04
disk VELA04MRP 401328 4.331 1.49376558603 5 F160W 28.3146 0.4625 28.0814 0.7928 24.7144 0.3178 1.8586 0.6167 0.959078358318 0.318230723972 1.0000 0.0 0.8398 0.4905 44.3915 111.2354 0.106314697112 3.406e-04
bulge VELA04MRP 401328 4.331 1.49376558603 5 F160W 27.3361 97.1880 26.0755 37.7651 25.7518 636.0635 3.175e-03 4.810e+00 0.00163836962642 2.48206548128 19.7909 4838.4927 0.0394 3.3283 -87.0696 228.5626 0 3.406e-04
disk VELA04MRP 401328 4.331 1.49376558603 6 F160W 28.0408 0.3919 28.0358 0.3887 24.6471 0.2827 2.3845 0.7249 1.23045429108 0.374064296753 1.0000 0.0 0.4849 0.2792 -52.7207 20.1678 0.108110079909 3.779e-04
bulge VELA04MRP 401328 4.331 1.49376558603 6 F160W 29.7972 4.3066 26.3382 8.9007 25.9057 1.6114 5.8009 15.2034 2.9933916113 7.84528780418 4.3138 17.8687 5.930e-03 6.513e-03 25.7709 0.3600 0 3.779e-04
disk VELA04MRP 401328 4.331 1.49376558603 7 F160W 28.2666 1.0097 27.3453 1.0894 25.3472 1.4328 3.2534 2.3149 1.6788257457 1.19453916479 1.0000 0.0 0.3947 0.4172 28.2578 21.8514 0.0891716945987 4.369e-04
bulge VELA04MRP 401328 4.331 1.49376558603 7 F160W 28.2621 0.9973 28.1298 0.9522 25.2700 1.3512 1.9935 1.9757 1.02868971662 1.01950452627 1.6394 3.2303 0.1927 1.0222 -50.9658 23.7984 0.0892442411998 4.369e-04
disk VELA04MRP 401328 4.331 1.49376558603 8 F160W 28.4293 0.5993 27.8055 0.6715 24.9537 0.7603 1.8551 1.1074 0.957272281565 0.571442684817 1.0000 0.0 0.9760 0.6951 25.1365 855.9199 0.0674610405321 3.205e-04
bulge VELA04MRP 401328 4.331 1.49376558603 8 F160W 27.9324 2.6831 28.3249 5.4436 25.1983 1.5413 1.9868 7.0567 1.02523236969 3.64141195047 12.5884 98.3456 0.0162 0.0283 25.3257 2.3647 0 3.205e-04
disk VELA04MRP 403980 4.378 1.47524752475 0 F160W 27.8864 0.6299 28.7646 0.4917 24.9164 0.4052 3.0406 0.7715 1.56813782075 0.397888024964 1.0000 0.0 0.4194 0.2952 30.7647 20.7387 0.0970601559518 2.980e-04
bulge VELA04MRP 403980 4.378 1.47524752475 0 F160W 29.2025 2.8125 28.1866 1.1998 25.5114 0.7269 0.9256 3.6176 0.477362483353 1.86571577331 8.4615 38.0393 0.0473 0.2600 -81.2004 10.7939 0 2.980e-04
disk VELA04MRP 403980 4.378 1.47524752475 1 F160W 28.6209 0.1354 27.5405 0.4289 25.2527 0.4767 3.5236 0.9116 1.81723686943 0.470142221073 1.0000 0.0 0.6234 0.0471 59.4879 5.6861 0.171406491237 3.046e-04
bulge VELA04MRP 403980 4.378 1.47524752475 1 F160W 28.3831 18.2162 28.8357 636.4609 25.5077 2177.4314 0.0102 25.6523 0.00526047680445 13.2297381501 4.4090 7660.9648 0.4593 3618.1899 75.6745 366000.1562 0 3.046e-04
disk VELA04MRP 403980 4.378 1.47524752475 5 F160W 28.7566 0.7474 28.2423 0.8865 25.0858 0.3734 3.4515 1.4812 1.78005251868 0.76390374929 1.0000 0.0 0.6493 0.2864 -16.5725 36.2755 0.103706629551 1.906e-04
bulge VELA04MRP 403980 4.378 1.47524752475 5 F160W 28.7322 4.5233 28.5499 5.2128 25.3479 13.3191 0.7094 28.2923 0.36586100442 14.591273323 19.7192 290.6689 0.0199 0.0459 41.4749 2.7108 0 1.906e-04
disk VELA04MRP 403980 4.378 1.47524752475 6 F160W 29.2697 1.9360 28.6282 1.3283 25.6983 0.9343 3.0946 1.4654 1.59598740383 0.755755167573 1.0000 0.0 0.1192 0.6331 82.7086 21.7175 0.0972914493871 2.742e-04
bulge VELA04MRP 403980 4.378 1.47524752475 6 F160W 28.3782 0.8866 28.4501 0.7920 24.9543 0.4371 2.9640 1.7586 1.52863267141 0.90696808905 2.7558 2.9394 0.4477 0.2715 -24.6817 15.7254 0.0991198424709 2.742e-04
disk VELA04MRP 403980 4.378 1.47524752475 7 F160W 29.0275 0.6766 29.0131 0.8266 25.0231 0.7524 3.3294 1.1480 1.71708151694 0.592061507011 1.0000 0.0 0.6964 0.2699 -27.8090 43.5419 0.135782292477 2.540e-04
bulge VELA04MRP 403980 4.378 1.47524752475 7 F160W 28.2710 1.4438 28.1866 1.1032 25.8922 2.8945 0.9164 2.3819 0.472617739569 1.22842448044 1.4505 15.0524 0.1368 9.1076 36.5009 110.3208 0 2.540e-04
disk VELA04MRP 403980 4.378 1.47524752475 8 F160W 29.6263 1.1211 27.5232 1.2538 25.8560 0.6836 5.2234 2.1754 2.6938798569 1.1219256118 1.0000 0.0 0.0614 0.2689 39.3413 8.9901 0 1.755e-04
bulge VELA04MRP 403980 4.378 1.47524752475 8 F160W 28.6085 3.2334 28.6440 3.4907 24.8422 19.6713 0.0116 0.9921 0.00598250303252 0.511658729186 19.8447 501.1216 0.9751 6.1366 -70.7637 8884.7744 0 1.755e-04
disk VELA04MRP 406663 4.424 1.457002457 0 F160W 28.8415 0.5567 28.9023 0.9577 24.7962 0.4635 2.1443 0.8181 1.10518189393 0.421652430829 1.0000 0.0 0.3970 0.3758 47.7332 34.4267 0.121761071604 1.806e-04
bulge VELA04MRP 406663 4.424 1.457002457 0 F160W 28.8926 8.8296 26.6921 16.9422 25.3723 65.6179 8.951e-03 2.149e+00 0.00461338578211 1.10760429514 19.9722 1062.1780 0.1929 5.3249 -73.2198 237.4960 0 1.806e-04
disk VELA04MRP 406663 4.424 1.457002457 1 F160W 28.1618 0.6218 28.3267 1.2041 24.7984 1.0160 2.4528 0.8001 1.26418418572 0.412375149622 1.0000 0.0 0.6253 0.3787 75.7340 34.9653 0.173038966575 1.467e-04
bulge VELA04MRP 406663 4.424 1.457002457 1 F160W 27.7779 13.3607 26.5527 24.0000 25.6042 210.0771 4.864e-03 3.372e+00 0.00250692754376 1.73794401266 19.0804 2609.6011 0.2993 16.0115 -66.1116 852.6249 0 1.467e-04
disk VELA04MRP 406663 4.424 1.457002457 5 F160W 26.7948 1.3747 27.5310 1.7402 25.5466 1.1814 4.2277 2.5745 2.17897565312 1.32690891476 1.0000 0.0 0.4291 0.2845 3.6871 25.0907 0.070738872425 1.026e-04
bulge VELA04MRP 406663 4.424 1.457002457 5 F160W 28.7639 0.6121 28.5210 0.4914 25.1111 0.7847 1.0568 1.1211 0.544679487715 0.577819997802 1.1321 5.7288 0.6824 0.8763 -30.2033 154.3856 0.0609399030151 1.026e-04
disk VELA04MRP 406663 4.424 1.457002457 6 F160W 28.6673 1.5645 28.1458 1.3625 25.3817 2.2456 0.9465 1.7413 0.487830370101 0.897473875812 1.0000 0.0 0.5585 2.2716 61.6524 154.5594 0.0120827307079 1.773e-04
bulge VELA04MRP 406663 4.424 1.457002457 6 F160W 27.4990 0.8975 29.1293 0.7593 25.1138 1.7608 3.6304 4.7722 1.87112453842 2.45961340961 0.7792 1.8700 0.5936 0.3006 -47.4417 31.7505 0.0967943423672 1.773e-04
disk VELA04MRP 406663 4.424 1.457002457 7 F160W 30.4371 16.1723 27.2338 2.7072 26.8841 8.8217 2.5057 8.9123 1.29144908438 4.59343962752 1.0000 0.0 0.0517 3.3158 -72.0509 133.3543 0.34784424583 1.627e-04
bulge VELA04MRP 406663 4.424 1.457002457 7 F160W 28.1318 0.4594 28.7750 0.5825 24.6558 0.3056 1.6887 0.6132 0.870363598509 0.31604604643 2.4722 2.2814 0.5170 0.3207 -25.4272 32.9314 0.0604571601098 1.627e-04
disk VELA04MRP 406663 4.424 1.457002457 8 F160W 28.4464 2.1422 27.4336 0.9705 25.5197 2.4716 2.0763 3.6815 1.07013438715 1.89746170895 1.0000 0.0 0.0423 0.8536 -66.7268 51.8122 0 1.309e-04
bulge VELA04MRP 406663 4.424 1.457002457 8 F160W 28.2525 0.9038 29.3053 1.8667 25.0997 0.9683 1.4174 1.5193 0.730534354549 0.783054074267 1.7603 3.8421 0.9225 0.9046 -12.4914 537.5700 0.113836236743 1.309e-04
disk VELA04MRP 408388 4.440 1.45098039216 0 F160W 29.1918 0.2916 29.0316 0.3108 24.6366 0.1474 1.3625 0.6805 0.702077538016 0.350652304308 1.0000 0.0 0.7913 0.5742 54.3167 100.3137 0.0768252888138 2.051e-04
bulge VELA04MRP 408388 4.440 1.45098039216 0 F160W 31.4673 1.8314 26.4851 1.3439 25.9279 0.3095 11.5137 2.2835 5.93285148584 1.1766561894 0.0640 0.2471 0.5162 0.1409 70.8878 12.4480 0.233887642296 2.051e-04
disk VELA04MRP 408388 4.440 1.45098039216 1 F160W 28.6698 0.5561 29.3821 1.0041 25.0255 0.5975 1.7529 0.6870 0.903245296432 0.35400166504 1.0000 0.0 0.7673 0.5338 -61.4264 76.8880 0.105190302053 2.299e-04
bulge VELA04MRP 408388 4.440 1.45098039216 1 F160W 29.1561 5.6670 27.9549 1.2109 25.3913 1.3902 2.2116 10.7232 1.13960710685 5.52551769223 15.7765 97.4940 0.0263 0.0420 76.0832 4.9080 0 2.299e-04
disk VELA04MRP 408388 4.440 1.45098039216 5 F160W 28.8704 0.3476 29.0025 0.6339 24.5057 0.2679 2.3807 0.6311 1.2267420145 0.325197162747 1.0000 0.0 0.6896 0.2425 -35.2709 31.6729 0.0993485877966 1.773e-04
bulge VELA04MRP 408388 4.440 1.45098039216 5 F160W 29.5531 4.4672 30.8889 2.4289 25.7591 9.9566 11.5985 60.7869 5.97654776124 31.3226547491 1.0050 12.2598 1.054e-03 5.153e-03 -61.5253 0.2387 0.626116039191 1.773e-04
disk VELA04MRP 408388 4.440 1.45098039216 6 F160W 28.7749 1.5119 28.4412 1.3021 25.5312 3.3099 1.7480 2.3931 0.900720393727 1.2331315642 1.0000 0.0 0.0423 1.6144 70.5992 42.7095 0 2.091e-04
bulge VELA04MRP 408388 4.440 1.45098039216 6 F160W 29.1174 0.9390 29.7987 0.9412 24.9444 0.2693 3.5742 1.5536 1.84173617349 0.800548743532 3.0004 4.0137 0.4580 0.2435 -60.9975 20.1073 0.108738052515 2.091e-04
disk VELA04MRP 408388 4.440 1.45098039216 7 F160W 28.8963 0.3101 28.8970 0.2990 24.5952 0.1516 1.6984 0.6138 0.875162194912 0.316282710337 1.0000 0.0 0.7053 0.3601 -56.6581 54.1775 0.0581009443578 1.815e-04
bulge VELA04MRP 408388 4.440 1.45098039216 7 F160W 32.7192 2.8978 33.0382 1.5540 26.6607 0.5534 12.7770 79.1692 6.58381262623 40.7948014846 0.0425 0.5969 0.0799 0.0608 63.9375 6.5669 0.466335093366 1.815e-04
disk VELA04MRP 408388 4.440 1.45098039216 8 F160W 26.0885 3.9192 27.8886 3.7383 26.5230 2.0294 8.5769 9.3657 4.41955877858 4.82601658554 1.0000 0.0 0.0175 0.0146 -47.0353 1.0391 0.23686806504 2.106e-04
bulge VELA04MRP 408388 4.440 1.45098039216 8 F160W 29.1133 0.4142 28.9469 0.4297 24.5655 0.2178 1.5865 0.5544 0.817501661698 0.285674706111 1.7382 1.8906 0.8267 0.4050 62.6355 97.6863 0.0783802317188 2.106e-04
disk VELA04MRP 410788 4.486 1.43309002433 0 F160W 29.2633 0.8688 28.9217 0.9166 24.8892 0.8007 2.6723 1.4008 1.37598190605 0.721279592108 1.0000 0.0 0.4831 0.5557 32.3571 25.5880 0.0618906138891 2.564e-04
bulge VELA04MRP 410788 4.486 1.43309002433 0 F160W 29.0563 3.0110 29.0248 3.1212 25.0587 1.0301 0.5046 1.7680 0.259821303668 0.910352883244 19.9547 205.3788 0.4065 0.4928 -46.4521 42.3352 0.0141097850723 2.564e-04
disk VELA04MRP 410788 4.486 1.43309002433 1 F160W 29.4952 0.5907 29.0369 0.5116 24.6721 0.1644 2.9727 0.7639 1.53065951132 0.39333629384 1.0000 0.0 0.5676 0.2484 -88.9404 21.4856 0.262268113441 3.466e-04
bulge VELA04MRP 410788 4.486 1.43309002433 1 F160W -69.9007 57803.8555 41.4937 650729.6250 25.5608 5157820.5000 6.213e-03 6.607e+04 0.00319910772828 34019.8048619 14.7096 30319852.0000 0.0337 99130.9297 -13.6371 6505018.5000 0 3.466e-04
disk VELA04MRP 410788 4.486 1.43309002433 6 F160W 28.7675 2.0957 28.6119 0.9721 25.5723 0.7638 7.8997 4.2268 4.06759879624 2.17640246996 1.0000 0.0 0.2058 0.1634 -65.7515 7.3117 0.125660073551 2.412e-04
bulge VELA04MRP 410788 4.486 1.43309002433 6 F160W 28.8899 0.5480 29.1883 0.5090 24.9550 0.4534 1.2904 0.6476 0.664434027453 0.333452786871 1.3902 2.9416 0.9181 0.7310 10.6589 382.6006 0.0758934945141 2.412e-04
disk VELA04MRP 410788 4.486 1.43309002433 7 F160W 24.0143 206.4076 29.6446 292.9059 27.2142 14.2852 32.0156 520.9755 16.4850077878 268.253138306 1.0000 0.0 2.373e-03 4.704e-02 -33.7029 24.1537 0.767657198953 2.009e-04
bulge VELA04MRP 410788 4.486 1.43309002433 7 F160W 29.0047 0.3888 29.0750 0.3715 24.4448 0.1432 1.7189 0.5368 0.885071024325 0.276401260026 2.0221 1.4028 0.7181 0.2933 -78.0272 45.7999 0.0829419130032 2.009e-04
disk VELA04MRP 413427 4.517 1.42130750605 0 F160W 29.0797 0.3375 29.0191 0.3690 24.5427 0.1749 1.2238 0.6536 0.629804227972 0.336362186143 1.0000 0.0 0.8707 0.6659 20.0533 189.7953 0.0698722894038 1.552e-04
bulge VELA04MRP 413427 4.517 1.42130750605 0 F160W 26.0688 2.3315 29.0349 1.6988 25.7595 0.5718 8.4296 4.0653 4.338125282 2.09212545185 0.5329 0.6859 0.4663 0.2132 61.0325 17.3849 0.134363625363 1.552e-04
disk VELA04MRP 413427 4.517 1.42130750605 1 F160W 29.2541 0.9559 29.9200 1.5450 25.0753 0.3895 2.0275 0.9602 1.04341238128 0.494147752654 1.0000 0.0 0.0711 0.4891 -84.5299 21.3523 0 5.662e-05
bulge VELA04MRP 413427 4.517 1.42130750605 1 F160W 28.8508 1.2441 27.0004 1.3232 25.1908 0.5035 3.8009 7.3569 1.95605727251 3.78608165122 9.1661 31.3572 0.1763 0.1686 82.2914 10.7788 0.229976687518 5.662e-05
disk VELA04MRP 413427 4.517 1.42130750605 5 F160W 28.9368 0.4592 28.8481 0.4312 24.6246 0.1571 1.7167 0.7413 0.883465368654 0.381495239578 1.0000 0.0 0.6940 0.3498 88.1937 58.2332 0.128483889228 1.072e-04
bulge VELA04MRP 413427 4.517 1.42130750605 5 F160W 25.8699 1.9098 27.4219 1.3867 25.9601 0.4033 10.4779 11.3419 5.39224196786 5.83688231184 0.0550 0.5522 0.4846 0.2090 -50.8678 15.9829 0.185097463868 1.072e-04
disk VELA04MRP 413427 4.517 1.42130750605 6 F160W 28.4650 1.0880 28.9546 1.0693 25.1534 0.3414 4.9397 1.7654 2.54211794812 0.908527851006 1.0000 0.0 0.5373 0.2097 89.3174 22.9911 0.126337144561 8.273e-06
bulge VELA04MRP 413427 4.517 1.42130750605 6 F160W 29.0646 1.5532 28.7717 2.0198 24.9666 0.4622 2.2709 4.0654 1.16867333004 2.09217691485 19.7774 81.2839 0.0819 0.0914 -41.6609 5.3509 0.014669867474 8.273e-06
disk VELA04MRP 413427 4.517 1.42130750605 7 F160W 28.8780 0.4477 29.0285 0.3826 24.6191 0.1520 1.6677 0.6994 0.858248497294 0.359932241415 1.0000 0.0 0.6524 0.3199 -76.8545 52.9384 0.0726429613071 3.152e-05
bulge VELA04MRP 413427 4.517 1.42130750605 7 F160W 27.5420 3.1731 25.4331 1.8192 25.9795 0.5457 11.5813 6.2466 5.96008474049 3.2146879314 0.7160 1.1296 0.2294 0.1577 -63.7401 8.6723 0.194714335363 3.152e-05
disk VELA04MRP 413427 4.517 1.42130750605 8 F160W 28.3356 1.5203 27.1635 1.0953 25.4826 0.9197 4.9264 2.1956 2.53527336875 1.12992168895 1.0000 0.0 0.2606 0.2635 -68.8484 13.8686 0.0876967095047 1.229e-04
bulge VELA04MRP 413427 4.517 1.42130750605 8 F160W 28.9953 0.5262 29.4068 0.6748 24.9583 0.5732 0.6532 0.8675 0.336156334132 0.446441549081 2.3816 9.3653 0.8228 1.3220 51.3543 345.6861 0.0250984465054 1.229e-04
disk VELA04MRP 416096 4.564 1.40384615385 0 F160W 27.9656 1.8680 30.1870 0.9770 25.1944 1.0639 4.1407 1.5412 2.12908464389 0.792461480706 1.0000 0.0 0.4627 0.2963 58.4825 24.6803 0.0734373415844 2.029e-04
bulge VELA04MRP 416096 4.564 1.40384615385 0 F160W 29.8040 0.4073 29.4464 0.4645 24.8438 0.7737 1.5880 0.8993 0.816525325306 0.462406313002 0.9734 2.3961 0.5006 0.6180 -6.7817 58.1450 0.0521175362328 2.029e-04
disk VELA04MRP 416096 4.564 1.40384615385 1 F160W 29.8125 1.0469 29.1387 1.4714 24.9205 1.2084 2.0875 1.1675 1.07336058978 0.600310653208 1.0000 0.0 0.5483 0.6380 35.2521 44.6741 0.064462905259 1.724e-04
bulge VELA04MRP 416096 4.564 1.40384615385 1 F160W 29.2134 4.8908 29.4135 5.9349 25.3599 5.3250 0.6054 6.8123 0.311287425655 3.50278052493 19.6559 489.1477 0.6603 0.8884 -65.5652 119.7506 0.0139848507508 1.724e-04
disk VELA04MRP 416096 4.564 1.40384615385 5 F160W 29.9615 0.8172 29.4632 0.8428 25.0890 0.6302 2.9865 1.4624 1.53561264737 0.751943725269 1.0000 0.0 0.4550 0.3737 3.2464 25.0323 0.070985105159 1.494e-04
bulge VELA04MRP 416096 4.564 1.40384615385 5 F160W 28.8317 1.3840 29.4602 0.3522 25.0763 0.5931 2.1069 2.4562 1.08333577323 1.26294049371 2.5731 4.2319 0.0393 0.1075 -80.6600 5.7378 0 1.494e-04
disk VELA04MRP 416096 4.564 1.40384615385 7 F160W 26.8475 3.3874 32.0037 2.2364 26.0314 2.0372 7.0892 7.1090 3.64515827214 3.65533912947 1.0000 0.0 0.0101 0.0089 -55.2803 0.6384 0.762253593416 1.227e-04
bulge VELA04MRP 416096 4.564 1.40384615385 7 F160W 29.6087 0.3982 29.3540 0.3485 24.4447 0.1395 1.8547 0.4970 0.953658388442 0.255549802693 1.6355 1.7869 0.4851 0.3195 -74.1299 25.6686 0.0501895722324 1.227e-04
disk VELA04MRP 416096 4.564 1.40384615385 8 F160W 28.8371 2.6200 29.5286 1.5622 25.8886 1.2060 4.5783 3.4022 2.35409187459 1.74935923284 1.0000 0.0 0.1060 0.4749 69.4641 13.5282 0.0795703072875 1.601e-04
bulge VELA04MRP 416096 4.564 1.40384615385 8 F160W 29.5732 0.3852 29.5188 0.4290 24.6110 0.3607 2.0742 0.7942 1.06652193309 0.408365499596 2.3015 2.2732 0.3774 0.3232 -53.8716 22.5112 0.0381328516882 1.601e-04
disk VELA04MRP 418794 4.611 1.38663484487 0 F160W 28.7958 0.5960 29.9963 0.6108 24.5918 0.4208 3.7336 1.0915 1.91795451141 0.560704775338 1.0000 0.0 0.5120 0.2254 -88.4909 15.1404 0.114249727066 3.169e-04
bulge VELA04MRP 418794 4.611 1.38663484487 0 F160W 29.5200 2.0859 29.1875 2.4185 24.9874 1.9142 0.6469 5.0699 0.332313256222 2.60441332156 19.9392 193.2490 0.2273 0.3759 24.3289 20.0380 0 3.169e-04
disk VELA04MRP 418794 4.611 1.38663484487 1 F160W 30.9799 0.8158 29.2658 0.6659 24.6764 0.2405 4.6526 1.0281 2.39004584309 0.528136124164 1.0000 0.0 0.2898 0.1572 67.1667 9.1077 0.112093133431 2.323e-04
bulge VELA04MRP 418794 4.611 1.38663484487 1 F160W 29.1767 1.9108 29.0887 4.9365 24.8400 0.7577 0.4618 3.0961 0.237227178425 1.59047004574 13.7792 66.8908 0.0164 0.0487 -22.5097 2.4567 0 2.323e-04
disk VELA04MRP 418794 4.611 1.38663484487 5 F160W 27.7400 1.1995 29.0880 0.5592 24.7632 0.2435 4.0267 0.7909 2.06852031045 0.406286217879 1.0000 0.0 0.6354 0.2556 78.6035 29.6414 0.123612536018 2.723e-04
bulge VELA04MRP 418794 4.611 1.38663484487 5 F160W 29.9099 1.9212 29.6686 1.8652 25.2694 1.2115 1.1876 1.8686 0.610071453221 0.959901917724 8.3105 23.7402 0.0269 0.0632 -43.3828 5.1289 0 2.723e-04
disk VELA04MRP 418794 4.611 1.38663484487 6 F160W 27.7322 1.4437 29.2069 0.6806 24.7128 0.6489 4.3202 0.8710 2.21929158993 0.4474336778 1.0000 0.0 0.5474 0.2142 -77.5097 20.7961 0.105572515508 3.170e-04
bulge VELA04MRP 418794 4.611 1.38663484487 6 F160W 30.0579 4.0770 29.5081 4.1561 24.9599 27.2949 0.0137 1.7163 0.00703770537987 0.88166523675 19.5363 705.8798 0.9833 10.1173 3.2999 16948.7812 0 3.170e-04
disk VELA04MRP 418794 4.611 1.38663484487 7 F160W 28.6874 0.4211 29.4712 0.3716 24.3137 0.2943 3.0493 0.5697 1.5664288332 0.292655529556 1.0000 0.0 0.4969 0.2053 86.9349 18.6654 0.059495971585 2.326e-04
bulge VELA04MRP 418794 4.611 1.38663484487 7 F160W 30.3138 10.4733 29.9274 4.8755 25.7941 6.3690 0.4273 14.2979 0.219504489695 7.34484728108 19.9659 415.2207 0.0428 0.3176 -61.5848 13.8887 0 2.326e-04
