galfit result file run on 11-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) errpx(pixels) py(pixels) errpy(pixels) mag errmag rad(pixels) errrad(pixels) rad(kpc) errrad(kpc) sersicIndex(n) errsersicIndex(n) b/a errb/a angle(deg) errangle(deg) rff sky
central VELA02 360 3.709 1.77777777778 5 F160W 25.1616 0.4664 25.4230 0.4136 24.0477 0.1172 3.3159 0.6297 1.71041918601 0.324814065995 0.8086 0.3453 0.7778 0.1504 87.7730 29.1789 0.11448635459 6.179e-04
central VELA02 360 3.709 1.77777777778 6 F160W 25.7891 0.4909 25.5016 0.3893 24.1241 0.1156 3.4866 0.6662 1.79847025965 0.343641624212 1.0589 0.4459 0.6371 0.1464 82.2699 16.9341 0.094901194776 5.539e-04
central VELA02 360 3.709 1.77777777778 7 F160W 25.1952 0.5235 25.4995 0.3897 24.1046 0.0994 3.8861 0.6866 2.004541753 0.354164423872 0.6156 0.3156 0.5761 0.1212 86.1345 13.5936 0.133861385714 4.895e-04
central VELA02 360 3.709 1.77777777778 8 F160W 25.1979 0.5126 25.4869 0.3987 24.0267 0.0999 3.9351 0.6653 2.02981710513 0.34317738305 0.7892 0.3120 0.6365 0.1179 -86.4195 14.9687 0.144902267214 4.714e-04
central VELA02 370 3.859 1.7027027027 0 F160W 25.7923 0.4032 25.6700 0.4050 23.7839 0.0927 4.2943 0.5332 2.21846546974 0.275454856081 1.4925 0.4510 0.9176 0.1188 0.2541 52.6498 0.127346867307 4.633e-04
central VELA02 370 3.859 1.7027027027 1 F160W 26.1886 0.6359 25.9615 0.4138 24.1546 0.1269 5.5395 0.8000 2.86174451474 0.413285605522 0.5193 0.2457 0.4812 0.0924 73.8151 8.3109 0.1710179359 5.136e-04
central VELA02 370 3.859 1.7027027027 5 F160W 25.6389 0.5867 25.6759 0.4091 24.0617 0.1130 4.7365 0.7303 2.4469090882 0.377278097141 0.5243 0.2517 0.5341 0.0912 88.2135 10.4321 0.162154741805 4.874e-04
central VELA02 370 3.859 1.7027027027 6 F160W 26.2075 0.5582 25.5772 0.4140 24.0814 0.1111 4.6533 0.7144 2.40392738522 0.369064045732 0.5446 0.2837 0.6007 0.0907 -76.2882 12.3026 0.158831076338 5.770e-04
central VELA02 370 3.859 1.7027027027 7 F160W 25.5961 0.4982 25.6223 0.3596 23.9907 0.0901 4.0726 0.6655 2.10393369631 0.343801963094 0.9426 0.3260 0.5254 0.1074 -84.0156 9.7326 0.0928011818254 4.947e-04
central VELA02 370 3.859 1.7027027027 8 F160W 25.6178 0.3800 25.7591 0.3890 23.9689 0.1054 3.7693 0.5711 1.94724679112 0.295034261642 1.4170 0.5501 0.7030 0.1250 -78.8643 17.2982 0.0953533165122 4.374e-04
central VELA02 380 4.010 1.63157894737 0 F160W 27.0381 0.3294 26.2391 0.2978 23.7835 0.0875 4.3649 0.5733 2.25624815525 0.296342886986 1.1535 0.3227 0.8181 0.0987 47.1607 22.5030 0.165829262632 6.858e-04
central VELA02 380 4.010 1.63157894737 1 F160W 25.4167 0.5934 26.9027 0.3691 24.0634 0.1185 5.3582 0.7729 2.76969205834 0.399517560355 0.7589 0.2362 0.4179 0.0888 75.4697 6.5587 0.162735847614 4.870e-04
