sim,aexp,hid,difference_halo_gas,difference_stars_gas,difference_stars_halo,export_maxncellwside,export_ncells,export_ncellwside,export_ncellwside_actual,export_nstars,export_super_level,fake_halo,flag_bad_halo,halo_a[x],halo_a[y],halo_a[z],halo_b_to_a,halo_c_to_a,halo_descid,halo_dr,halo_good,halo_id,halo_jx,halo_jy,halo_jz,halo_m200b,halo_m200c,halo_m2500c,halo_m500c,halo_mvir,halo_mvir_all,halo_norm_dr,halo_np,halo_rs,halo_rs_klypin,halo_rvir,halo_scale,halo_spin,halo_spin_bullock,halo_t/|u|,halo_vmax,halo_voff,halo_vrms,halo_vx,halo_vy,halo_vz,halo_x,halo_xoff,halo_y,halo_z,mass_gas,mass_metals,mass_sfr,mass_ssfr,mass_stars,mass_stars_middle,mass_stars_young,metal_modification,prefix,scale,sim_resolution_pc,sim_resolution_pchcm,sim_width_mpchcm
VELA02MRP,0.234090,3380,102.8,148.3,103.8,2.0,2113000.0,4.0,2.0,55230.0,-2.0,0.0,1.0,3.613,32.186,-10.023,0.936,0.725,3304.0,0.0,1.0,3380.0,-4328.0,1606.0,-479.2,68890000000.0,68340000000.0,26250000000.0,53430000000.0,70470000000.0,70470000000.0,2.07,324900.0,14.602,13.864,107.5,0.234,0.0,0.0,0.001,125.4,0.0,0.0,-0.0,-0.0,0.0,5.139,4.365,5.263,4.732,17720000000000.0,14300000.0,0.736,0.0,702800000.0,44900000.0,7358000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.234090_0003380_,0.234,25.514,76.294,10.0
VELA02MRP,0.235461,2785,120.5,67.798,79.918,2.0,2141000.0,4.0,2.0,55900.0,-2.0,0.0,1.0,-1.455,33.284,-9.488,0.928,0.718,2767.0,0.0,1.0,2785.0,-4547.0,1729.0,-253.9,69800000000.0,69210000000.0,26760000000.0,54360000000.0,71350000000.0,71350000000.0,1.827,337500.0,14.784,13.539,107.9,0.235,0.0,0.0,0.001,126.3,0.0,0.0,-0.0,-0.0,0.0,5.138,4.287,5.26,4.733,17710000000000.0,14460000.0,0.699,0.0,708600000.0,44270000.0,6985000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.235461_0002785_,0.235,25.663,76.294,10.0
VELA02MRP,0.236658,2894,182.8,215.9,100.7,2.0,2171000.0,4.0,2.0,56460.0,-2.0,0.0,1.0,-2.519,33.579,-9.699,0.924,0.718,2634.0,0.0,1.0,2894.0,-4764.0,1894.0,3.541,70580000000.0,70050000000.0,27830000000.0,54940000000.0,72020000000.0,72020000000.0,1.751,331500.0,14.55,13.848,108.2,0.237,0.0,0.0,0.001,125.9,0.0,0.0,-0.0,-0.0,0.0,5.137,4.29,5.258,4.733,17710000000000.0,14600000.0,0.693,0.0,712400000.0,42910000.0,6927000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.236658_0002894_,0.237,25.794,76.294,10.0
VELA02MRP,0.237910,2383,180.9,145.7,107.6,2.0,2217000.0,4.0,2.0,57050.0,-2.0,0.0,1.0,-2.323,32.786,-9.297,0.916,0.718,3411.0,0.0,1.0,2383.0,-5224.0,2079.0,147.7,71300000000.0,70740000000.0,28570000000.0,55460000000.0,72890000000.0,72890000000.0,0.991,330400.0,14.616,13.99,108.6,0.238,0.0,0.0,0.001,125.9,0.0,0.0,-0.0,-0.0,0.0,5.136,4.282,5.256,4.734,17710000000000.0,14750000.0,0.696,0.0,716500000.0,41500000.0,6965000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.237910_0002383_,0.238,25.93,76.294,10.0
VELA02MRP,0.239194,3440,283.9,209.3,129.0,2.0,2300000.0,4.0,2.0,57570.0,-2.0,0.0,1.0,-3.648,31.972,-8.784,0.915,0.717,3573.0,0.0,1.0,3440.0,-6278.0,2173.0,568.5,72320000000.0,71680000000.0,29140000000.0,56040000000.0,74140000000.0,74140000000.0,2.154,367900.0,14.624,14.158,109.2,0.239,0.0,0.0,0.001,126.1,0.0,0.0,-0.0,-0.0,0.0,5.135,4.548,5.254,4.735,17710000000000.0,14900000.0,0.485,0.0,719300000.0,39050000.0,4847000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.239194_0003440_,0.239,26.07,76.294,10.0
VELA02MRP,0.240514,2960,318.4,298.6,75.539,2.0,2411000.0,4.0,2.0,58340.0,-2.0,0.0,1.0,-4.025,32.378,-8.541,0.91,0.713,3203.0,0.0,1.0,2960.0,-7094.0,2262.0,798.8,73570000000.0,72950000000.0,29470000000.0,56860000000.0,75210000000.0,75210000000.0,2.409,358000.0,14.595,14.262,109.8,0.241,0.0,0.0,0.001,126.3,0.0,0.0,-0.0,-0.0,0.0,5.134,4.798,5.251,4.735,17710000000000.0,15060000.0,0.647,0.0,724200000.0,39320000.0,6470000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.240514_0002960_,0.241,26.214,76.294,10.0
VELA02MRP,0.241851,3196,43.82,135.9,113.6,2.0,2430000.0,4.0,2.0,58650.0,-2.0,0.0,1.0,-3.54,32.486,-8.272,0.918,0.72,3502.0,0.0,1.0,3196.0,-7853.0,2283.0,614.5,74700000000.0,74090000000.0,29560000000.0,57720000000.0,76270000000.0,76270000000.0,1.387,357500.0,14.512,14.512,110.3,0.242,0.0,0.0,0.001,126.2,0.0,0.0,-0.0,-0.0,0.0,5.133,4.776,5.249,4.736,17710000000000.0,15220000.0,0.424,0.0,726300000.0,35310000.0,4237000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.241851_0003196_,0.242,26.36,76.294,10.0
VELA02MRP,0.243247,3100,334.6,305.1,42.819,2.0,2427000.0,4.0,2.0,58930.0,-2.0,0.0,1.0,-3.687,32.834,-8.056,0.915,0.719,2625.0,0.0,1.0,3100.0,-8543.0,2592.0,1062.0,75820000000.0,75250000000.0,29540000000.0,58910000000.0,77230000000.0,77230000000.0,1.227,357500.0,14.823,14.837,110.7,0.243,0.0,0.0,0.001,126.0,0.0,0.0,-0.0,-0.0,0.0,5.133,4.713,5.247,4.738,17710000000000.0,15380000.0,0.341,0.0,728500000.0,32240000.0,3407000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.243247_0003100_,0.243,26.512,76.294,10.0
VELA02MRP,0.244529,2998,2003.0,1955.0,142.9,2.0,2472000.0,4.0,2.0,59200.0,-2.0,0.0,1.0,-4.009,32.274,-7.98,0.917,0.715,3407.0,0.0,1.0,2998.0,-8920.0,2849.0,1329.0,76670000000.0,76130000000.0,29650000000.0,59810000000.0,78080000000.0,78080000000.0,2.164,376500.0,14.986,15.175,111.1,0.245,0.0,0.0,0.001,125.7,0.0,0.0,-0.0,-0.0,0.0,5.133,4.394,5.244,4.739,17710000000000.0,15510000.0,0.53,0.0,731800000.0,31210000.0,5300000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.244529_0002998_,0.245,26.652,76.294,10.0
VELA02MRP,0.245883,2083,386.6,347.0,74.517,2.0,2556000.0,4.0,2.0,59900.0,-2.0,0.0,1.0,-5.933,31.972,-7.986,0.921,0.718,2512.0,0.0,1.0,2083.0,-9333.0,3107.0,1092.0,77740000000.0,77180000000.0,29610000000.0,60520000000.0,79080000000.0,79080000000.0,1.195,395100.0,15.157,15.692,111.6,0.246,0.0,0.0,0.001,125.2,0.0,0.0,-0.0,-0.0,0.0,5.134,4.105,5.242,4.74,17710000000000.0,15650000.0,0.98,0.0,741400000.0,35890000.0,9803000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.245883_0002083_,0.246,26.799,76.294,10.0
VELA02MRP,0.246920,2701,1467.0,1348.0,163.3,2.0,2552000.0,4.0,2.0,60500.0,-2.0,0.0,1.0,-4.833,32.95,-7.899,0.925,0.726,2965.0,0.0,1.0,2701.0,-9747.0,3177.0,1036.0,78410000000.0,77870000000.0,29400000000.0,60940000000.0,79790000000.0,79790000000.0,2.246,358500.0,15.865,16.038,111.9,0.247,0.0,0.0,0.001,124.9,0.0,0.0,-0.0,-0.0,0.0,5.134,4.022,5.24,4.741,17710000000000.0,15800000.0,1.032,0.0,748000000.0,38900000.0,10320000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.246920_0002701_,0.247,26.912,76.294,10.0
VELA02MRP,0.248174,3031,1565.0,1454.0,122.6,2.0,2509000.0,4.0,2.0,62000.0,-2.0,0.0,1.0,-7.673,31.866,-7.92,0.925,0.72,2953.0,0.0,1.0,3031.0,-10250.0,3315.0,949.8,79290000000.0,78690000000.0,28330000000.0,61650000000.0,80740000000.0,80740000000.0,1.439,396000.0,15.613,16.368,112.3,0.248,0.0,0.0,0.001,124.7,0.0,0.0,-0.0,-0.0,0.0,5.134,4.037,5.238,4.742,17710000000000.0,16010000.0,1.915,0.0,766800000.0,53990000.0,19150000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.248174_0003031_,0.248,27.049,76.294,10.0
VELA02MRP,0.249487,3164,1468.0,1471.0,21.774,2.0,2538000.0,4.0,2.0,63000.0,-2.0,0.0,1.0,-7.844,32.039,-8.083,0.925,0.723,3103.0,0.0,1.0,3164.0,-10760.0,3443.0,798.3,80340000000.0,79670000000.0,27720000000.0,62090000000.0,81820000000.0,81820000000.0,1.415,394000.0,15.985,16.618,112.8,0.249,0.0,0.0,0.001,124.7,0.0,0.0,-0.0,-0.0,0.0,5.134,4.149,5.236,4.743,17710000000000.0,16270000.0,1.773,0.0,779500000.0,63120000.0,17730000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.249487_0003164_,0.249,27.192,76.294,10.0
VELA02MRP,0.250775,3175,365.8,296.9,104.6,2.0,2511000.0,4.0,2.0,64100.0,-2.0,0.0,1.0,-8.388,31.76,-8.137,0.927,0.725,2425.0,0.0,1.0,3175.0,-11220.0,3537.0,524.0,81430000000.0,80740000000.0,28080000000.0,62450000000.0,82930000000.0,82930000000.0,1.516,407800.0,16.873,16.927,113.3,0.251,0.0,0.0,0.001,124.6,0.0,0.0,-0.0,-0.0,0.0,5.134,4.101,5.234,4.743,17710000000000.0,16540000.0,1.521,0.0,792900000.0,74100000.0,15210000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.250775_0003175_,0.251,27.332,76.294,10.0
VELA02MRP,0.252015,2901,319.4,217.6,139.4,2.0,2588000.0,4.0,2.0,65540.0,-2.0,0.0,1.0,-9.49,31.965,-8.503,0.925,0.726,2859.0,0.0,1.0,2901.0,-11580.0,3623.0,180.0,82510000000.0,81800000000.0,28510000000.0,62760000000.0,84050000000.0,84050000000.0,1.034,418600.0,17.186,17.476,113.8,0.252,0.0,0.0,0.001,124.2,0.0,0.0,-0.0,-0.0,0.0,5.134,4.148,5.232,4.744,17710000000000.0,16790000.0,1.777,0.0,810500000.0,89010000.0,17770000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.252015_0002901_,0.252,27.467,76.294,10.0
VELA02MRP,0.253309,3875,196.0,240.7,106.3,2.0,2614000.0,4.0,2.0,66820.0,-2.0,0.0,1.0,-11.465,32.187,-8.832,0.911,0.713,3847.0,0.0,1.0,3875.0,-11950.0,3580.0,-233.0,83540000000.0,82850000000.0,29400000000.0,62970000000.0,85190000000.0,85190000000.0,1.001,440000.0,16.871,17.955,114.3,0.253,0.0,0.0,0.001,124.0,0.0,0.0,-0.0,-0.0,0.0,5.134,4.226,5.23,4.745,17720000000000.0,17060000.0,1.643,0.0,824000000.0,96150000.0,16430000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.253309_0003875_,0.253,27.608,76.294,10.0
VELA02MRP,0.254401,3334,187.5,88.447,249.6,2.0,2643000.0,4.0,2.0,67780.0,-2.0,0.0,1.0,-11.451,31.42,-8.937,0.916,0.716,3470.0,0.0,1.0,3334.0,-12290.0,3680.0,-328.4,84610000000.0,83870000000.0,29930000000.0,63300000000.0,86250000000.0,86250000000.0,1.522,440600.0,17.031,18.58,114.8,0.254,0.0,0.0,0.001,123.6,0.0,0.0,-0.0,-0.0,0.0,5.134,4.302,5.229,4.746,17710000000000.0,17260000.0,1.568,0.0,834500000.0,99830000.0,15680000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.254401_0003334_,0.254,27.728,76.294,10.0
VELA02MRP,0.255550,3687,722.2,709.4,101.1,2.0,2637000.0,4.0,2.0,68250.0,-2.0,0.0,1.0,-11.589,32.686,-9.302,0.908,0.711,3188.0,0.0,1.0,3687.0,-12820.0,3674.0,-488.9,85610000000.0,84870000000.0,30350000000.0,63510000000.0,87370000000.0,87370000000.0,1.162,446100.0,17.231,18.725,115.2,0.256,0.0,0.0,0.001,123.8,0.0,0.0,-0.0,-0.0,0.0,5.134,4.396,5.227,4.747,17710000000000.0,17450000.0,0.794,0.0,838800000.0,91750000.0,7938000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.255550_0003687_,0.256,27.853,76.294,10.0
VELA02MRP,0.256744,3336,480.6,498.6,62.03,2.0,2541000.0,4.0,2.0,68530.0,-2.0,0.0,1.0,-10.471,31.757,-8.784,0.919,0.732,3292.0,0.0,1.0,3336.0,-13800.0,3662.0,-653.3,86860000000.0,86000000000.0,30690000000.0,63690000000.0,88890000000.0,88890000000.0,0.452,416500.0,17.724,18.928,115.9,0.257,0.0,0.0,0.001,124.2,0.0,0.0,-0.0,-0.0,0.0,5.135,4.368,5.226,4.748,17710000000000.0,17590000.0,0.406,0.0,840800000.0,80560000.0,4056000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.256744_0003336_,0.257,27.983,76.294,10.0
VELA02MRP,0.258330,4074,1168.0,1178.0,51.125,2.0,2589000.0,4.0,2.0,68910.0,-2.0,0.0,1.0,-12.224,33.44,-9.176,0.918,0.724,2889.0,0.0,1.0,4074.0,-15660.0,3429.0,-979.2,88820000000.0,87760000000.0,31210000000.0,63810000000.0,91210000000.0,91210000000.0,2.182,432400.0,18.79,19.372,116.9,0.258,0.0,0.0,0.001,124.5,0.0,0.0,0.0,-0.0,0.0,5.135,4.616,5.224,4.75,17720000000000.0,17730000.0,0.417,0.0,844800000.0,65990000.0,4165000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.258330_0004074_,0.258,28.156,76.294,10.0
VELA02MRP,0.259692,2605,681.5,760.6,114.7,2.0,2651000.0,4.0,2.0,69390.0,-2.0,0.0,1.0,-13.889,32.075,-9.215,0.906,0.718,3427.0,0.0,1.0,2605.0,-17210.0,3496.0,-1722.0,90860000000.0,89660000000.0,31290000000.0,64030000000.0,93720000000.0,93720000000.0,1.771,455600.0,20.284,20.31,117.9,0.26,0.0,0.0,0.001,124.6,0.0,0.0,0.0,-0.0,0.0,5.135,5.498,5.222,4.751,17710000000000.0,17860000.0,0.544,0.0,857000000.0,53470000.0,5442000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.259692_0002605_,0.26,28.304,76.294,10.0
VELA02MRP,0.261147,3027,892.4,950.6,58.937,2.0,2604000.0,4.0,2.0,70310.0,-2.0,0.0,1.0,-14.851,32.282,-9.371,0.902,0.715,3346.0,0.0,1.0,3027.0,-19750.0,2813.0,-3581.0,93800000000.0,92320000000.0,31040000000.0,64460000000.0,96990000000.0,96990000000.0,1.335,449400.0,22.169,22.256,119.3,0.261,0.0,0.0,0.001,124.1,0.0,0.0,0.0,-0.0,0.0,5.136,6.884,5.219,4.752,17720000000000.0,18050000.0,0.831,0.0,886700000.0,45990000.0,8314000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.261147_0003027_,0.261,28.463,76.294,10.0
VELA02MRP,0.262643,2794,132.2,183.9,82.233,2.0,2603000.0,4.0,2.0,71500.0,-2.0,0.0,1.0,-16.699,33.787,-9.666,0.873,0.696,2814.0,0.0,1.0,2794.0,-23160.0,2072.0,-7392.0,97670000000.0,95850000000.0,30510000000.0,64910000000.0,101800000000.0,101800000000.0,1.511,493800.0,24.363,25.766,121.2,0.263,0.0,0.0,0.001,123.6,0.0,0.0,0.0,-0.0,0.0,5.136,9.057,5.216,4.754,17710000000000.0,18310000.0,1.495,0.0,990000000.0,68590000.0,14950000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.262643_0002794_,0.263,28.626,76.294,10.0
VELA02MRP,0.264077,2388,105.7,139.8,159.5,2.0,2660000.0,4.0,2.0,72980.0,-2.0,0.0,1.0,-17.137,33.572,-9.884,0.858,0.686,2960.0,0.0,1.0,2388.0,-29120.0,179.7,-10400.0,103000000000.0,100700000000.0,29340000000.0,65340000000.0,108100000000.0,108100000000.0,3.104,505600.0,27.91,31.659,123.6,0.264,0.0,0.0,0.001,123.1,0.0,0.0,-0.0,-0.0,0.0,5.136,11.932,5.213,4.755,17710000000000.0,18590000.0,2.355,0.0,1024000000.0,89680000.0,23550000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.264077_0002388_,0.264,28.782,76.294,10.0
VELA02MRP,0.265962,2526,68.13,117.4,87.447,2.0,2667000.0,4.0,2.0,74940.0,-2.0,0.0,1.0,-17.777,34.458,-10.289,0.841,0.678,2415.0,0.0,1.0,2526.0,-38670.0,-2950.0,-12890.0,111300000000.0,107800000000.0,28990000000.0,66140000000.0,116900000000.0,116900000000.0,2.125,497800.0,34.606,45.807,126.9,0.266,0.0,0.0,0.001,122.8,0.0,0.0,-0.0,-0.0,0.0,5.136,16.427,5.21,4.758,17710000000000.0,18990000.0,2.021,0.0,1051000000.0,108500000.0,20210000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.265962_0002526_,0.266,28.988,76.294,10.0
VELA02MRP,0.267248,2349,250.2,127.9,149.8,2.0,2668000.0,4.0,2.0,76240.0,-2.0,0.0,1.0,-17.894,34.93,-10.703,0.839,0.681,2597.0,0.0,1.0,2349.0,-42640.0,-3695.0,-13070.0,116500000000.0,114000000000.0,29090000000.0,67010000000.0,121200000000.0,121200000000.0,0.931,493200.0,37.831,49.178,128.4,0.267,0.0,0.0,0.001,123.7,0.0,0.0,0.0,-0.0,0.0,5.136,18.071,5.207,4.759,17710000000000.0,19240000.0,2.257,0.0,1072000000.0,121200000.0,22570000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.267248_0002349_,0.267,29.128,76.294,10.0
VELA02MRP,0.268368,2526,223.8,202.4,66.981,2.0,2661000.0,4.0,2.0,77400.0,-2.0,0.0,1.0,-18.828,35.463,-11.447,0.823,0.67,2758.0,0.0,1.0,2526.0,-45580.0,-3875.0,-13010.0,120100000000.0,117500000000.0,29310000000.0,67910000000.0,124300000000.0,124300000000.0,2.026,502300.0,39.75,44.782,129.5,0.268,0.0,0.0,0.001,125.0,0.0,0.0,0.0,-0.0,0.0,5.136,18.905,5.205,4.761,17710000000000.0,19450000.0,2.468,0.0,1089000000.0,127300000.0,24680000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.268368_0002526_,0.268,29.25,76.294,10.0
VELA02MRP,0.269677,2950,140.8,129.4,136.2,2.0,2652000.0,4.0,2.0,78560.0,-2.0,0.0,1.0,-18.953,35.332,-11.381,0.829,0.679,2627.0,0.0,1.0,2950.0,-48320.0,-3535.0,-12290.0,124100000000.0,121800000000.0,29740000000.0,69530000000.0,127500000000.0,127500000000.0,2.416,497300.0,42.225,40.9,130.6,0.27,0.0,0.0,0.001,126.5,0.0,0.0,0.0,-0.0,0.0,5.137,19.219,5.203,4.762,17710000000000.0,19710000.0,2.183,0.0,1106000000.0,126900000.0,21830000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.269677_0002950_,0.27,29.392,76.294,10.0
VELA02MRP,0.271111,2983,198.2,172.9,88.393,2.0,2657000.0,4.0,2.0,79810.0,-2.0,0.0,1.0,-19.649,35.057,-12.122,0.821,0.679,3645.0,0.0,1.0,2983.0,-52010.0,-3328.0,-11240.0,127600000000.0,125600000000.0,30090000000.0,72300000000.0,130700000000.0,130700000000.0,2.855,504700.0,42.601,38.379,131.6,0.271,0.0,0.0,0.001,127.9,0.0,0.0,-0.0,-0.0,0.0,5.137,19.228,5.201,4.764,17710000000000.0,20000000.0,1.998,0.0,1127000000.0,129300000.0,19980000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.271111_0002983_,0.271,29.549,76.294,10.0
VELA02MRP,0.272265,2760,508.1,485.8,60.765,2.0,2612000.0,4.0,2.0,80540.0,-2.0,0.0,1.0,-19.831,35.759,-12.836,0.807,0.67,2734.0,0.0,1.0,2760.0,-54290.0,-3058.0,-10750.0,130400000000.0,128400000000.0,30640000000.0,75080000000.0,133300000000.0,133300000000.0,3.069,522200.0,42.593,37.045,132.4,0.272,0.0,0.0,0.001,128.9,0.0,0.0,-0.0,-0.0,0.0,5.137,19.052,5.198,4.766,17710000000000.0,20240000.0,1.814,0.0,1146000000.0,123400000.0,18140000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.272265_0002760_,0.272,29.675,76.294,10.0
VELA02MRP,0.273826,2871,415.8,482.2,108.1,2.0,3307000.0,4.0,2.0,93840.0,-2.0,0.0,1.0,-21.331,35.183,-13.553,0.804,0.665,2869.0,0.0,1.0,2871.0,-55550.0,-1936.0,-11540.0,134000000000.0,132200000000.0,31450000000.0,78910000000.0,136500000000.0,136500000000.0,1.793,518700.0,41.143,35.132,133.5,0.274,0.0,0.0,0.001,130.3,0.0,0.0,-0.0,-0.0,0.0,5.138,18.17,5.195,4.768,17710000000000.0,20570000.0,1.043,0.0,1162000000.0,113700000.0,10430000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.273826_0002871_,0.274,29.845,76.294,10.0
VELA02MRP,0.275271,3266,631.2,681.0,58.549,2.0,3376000.0,4.0,2.0,94770.0,-2.0,0.0,1.0,-22.899,35.51,-14.517,0.796,0.662,3518.0,0.0,1.0,3266.0,-54850.0,-647.1,-12510.0,136900000000.0,135300000000.0,32230000000.0,83310000000.0,139200000000.0,139200000000.0,1.642,551500.0,38.497,33.091,134.4,0.275,0.0,0.0,0.001,131.8,0.0,0.0,0.0,-0.0,0.0,5.138,17.27,5.192,4.77,17710000000000.0,20850000.0,0.991,0.0,1172000000.0,104900000.0,9905000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.275271_0003266_,0.275,30.002,76.294,10.0
VELA02MRP,0.276613,2986,313.0,351.9,66.139,2.0,3423000.0,4.0,2.0,95690.0,-2.0,0.0,1.0,-22.629,34.975,-14.659,0.793,0.662,3002.0,0.0,1.0,2986.0,-54890.0,38.48,-12620.0,139500000000.0,138000000000.0,33030000000.0,88650000000.0,141700000000.0,141700000000.0,2.96,536200.0,36.281,31.573,135.1,0.277,0.0,0.0,0.001,133.0,0.0,0.0,0.0,-0.0,0.0,5.138,16.204,5.188,4.772,17710000000000.0,21070000.0,0.864,0.0,1179000000.0,91400000.0,8637000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.276613_0002986_,0.277,30.148,76.294,10.0
VELA02MRP,0.278310,3097,360.2,304.9,81.753,2.0,3454000.0,4.0,2.0,96930.0,-2.0,0.0,1.0,-22.301,35.352,-15.78,0.783,0.664,3656.0,0.0,1.0,3097.0,-55050.0,1459.0,-11670.0,142600000000.0,141100000000.0,35050000000.0,95360000000.0,144700000000.0,144700000000.0,2.225,544900.0,29.914,29.914,136.0,0.278,0.0,0.0,0.001,134.5,0.0,0.0,-0.0,-0.0,0.0,5.138,14.768,5.184,4.775,17710000000000.0,21300000.0,0.77,0.0,1187000000.0,73720000.0,7698000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.278310_0003097_,0.278,30.333,76.294,10.0
VELA02MRP,0.279867,3276,1312.0,1289.0,23.893,2.0,3567000.0,4.0,2.0,97830.0,-2.0,0.0,1.0,-23.187,34.944,-16.159,0.784,0.666,3696.0,0.001,1.0,3276.0,-55230.0,3507.0,-10980.0,145400000000.0,143900000000.0,36920000000.0,98970000000.0,147900000000.0,147900000000.0,3.853,555200.0,28.85,29.071,137.0,0.28,0.0,0.0,0.001,135.7,0.0,0.0,-0.0,-0.0,0.0,5.138,14.143,5.181,4.777,17710000000000.0,21470000.0,0.849,0.0,1193000000.0,60780000.0,8486000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.279867_0003276_,0.28,30.503,76.294,10.0
VELA02MRP,0.282074,3429,74.227,39.69,95.017,2.0,3658000.0,4.0,2.0,98980.0,-2.0,0.0,1.0,-23.299,34.855,-17.218,0.778,0.669,3448.0,0.0,1.0,3429.0,-54990.0,6462.0,-9477.0,150200000000.0,148900000000.0,40160000000.0,105000000000.0,151800000000.0,151800000000.0,2.281,583000.0,29.633,27.79,138.2,0.282,0.0,0.0,0.001,137.4,0.0,0.0,-0.0,-0.0,0.0,5.138,13.016,5.175,4.78,17710000000000.0,21710000.0,0.754,0.0,1204000000.0,52930000.0,7537000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.282074_0003429_,0.282,30.744,76.294,10.0
VELA02MRP,0.283767,2318,275.2,277.9,37.102,2.0,3686000.0,4.0,2.0,99830.0,-2.0,0.0,1.0,-23.37,34.826,-17.434,0.78,0.674,3308.0,0.001,1.0,2318.0,-55660.0,8632.0,-7799.0,152400000000.0,151300000000.0,43650000000.0,109700000000.0,153900000000.0,153900000000.0,4.886,574800.0,27.302,26.709,138.8,0.284,0.0,0.0,0.001,138.4,0.0,0.0,-0.0,-0.0,0.0,5.138,11.834,5.171,4.783,17710000000000.0,21900000.0,0.753,0.0,1212000000.0,50430000.0,7530000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.283767_0002318_,0.284,30.928,76.294,10.0
VELA02MRP,0.285338,3089,2846.0,2829.0,114.0,2.0,3670000.0,4.0,2.0,100600.0,-2.0,0.0,1.0,-23.335,34.677,-17.636,0.785,0.679,3772.0,0.001,1.0,3089.0,-56760.0,11850.0,-6016.0,154100000000.0,153100000000.0,48010000000.0,113700000000.0,155300000000.0,155300000000.0,3.19,567300.0,25.248,23.906,139.2,0.285,0.0,0.0,0.001,140.9,0.0,0.0,-0.0,-0.0,0.0,5.138,10.72,5.168,4.785,17710000000000.0,22070000.0,0.707,0.0,1219000000.0,50380000.0,7073000.0,None,/u/cmoody3/data2/export_sunrise_fits/VELA02MRP/VELA02MRP_0.285338_0003089_,0.285,31.099,76.294,10.0
