galfit result file run on 08-14-2014
type galaxyID timeStep age(GYr) redshift(z) camera filter px(pixels) py(pixels) mag rad(pixels) rad(kpc) sersicIndex(n) b/a angle(deg) sky
other VELA28MRP 245474 2.113 3.07375119157 6 F160W 447.2263 204.5820 21.8383 27.2356 3.2561793936 4.6696 0.8088 48.0950 0.000e+00
disk VELA28MRP 245474 2.113 3.07375119157 6 F160W 306.9957 306.3570 22.2157 226.4520 27.073695312 1.0000 0.0682 -36.6779 0.000e+00
bulge VELA28MRP 245474 2.113 3.07375119157 6 F160W 301.6759 300.3333 23.3832 65.6390 7.847536284 1.7778 0.1913 -88.3607 0.000e+00
other VELA28MRP 245474 2.113 3.07375119157 7 F160W 471.3917 262.4277 22.3399 13.4958 1.6135038648 3.2385 0.8090 20.4284 0.000e+00
disk VELA28MRP 245474 2.113 3.07375119157 7 F160W 306.7309 319.0022 21.9785 30.4656 3.6423452736 1.0000 0.6171 10.6143 0.000e+00
bulge VELA28MRP 245474 2.113 3.07375119157 7 F160W 307.6840 318.8601 25.0666 340.8354 40.7489170824 19.9758 0.0609 -71.9076 0.000e+00
disk VELA28MRP 245474 2.113 3.07375119157 8 F160W 306.6536 331.4340 23.1036 34.6995 4.148533422 1.0000 0.1795 -2.5471 0.000e+00
other VELA28MRP 245474 2.113 3.07375119157 8 F160W 471.5471 263.8039 22.3782 13.3329 1.5940281924 3.3048 0.8022 17.3852 0.000e+00
bulge VELA28MRP 245474 2.113 3.07375119157 8 F160W 310.9983 324.9985 21.5147 121.7845 14.560067682 3.0131 0.5631 73.1304 0.000e+00
disk VELA28MRP 248310 2.150 3.02722403447 0 F160W 307.2457 305.0930 22.7452 143.4333 17.1483116148 1.0000 0.3197 -35.8406 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 0 F160W 483.2931 297.5207 22.5768 10.8748 1.3001475888 0.8584 0.7548 -18.3031 0.000e+00
bulge VELA28MRP 248310 2.150 3.02722403447 0 F160W 301.3041 299.2811 23.3750 28.1421 3.3645569076 1.1639 0.4854 -75.4928 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 1 F160W 394.7754 447.3231 23.7404 96.9251 11.5879772556 12.0869 0.4932 -87.0331 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 1 F160W 366.9677 178.9843 22.4724 15.4053 1.8417960468 1.2996 0.7322 35.3425 0.000e+00
disk VELA28MRP 248310 2.150 3.02722403447 1 F160W 305.1077 299.0876 24.5703 21.4034 2.5589048904 1.0000 0.3809 58.7219 0.000e+00
bulge VELA28MRP 248310 2.150 3.02722403447 1 F160W 299.5847 301.7541 22.5286 69.4645 8.304897762 2.3638 0.6201 85.0133 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 5 F160W 476.6549 182.6822 22.5375 12.3183 1.4727266748 0.8887 0.7054 -8.7159 0.000e+00
disk VELA28MRP 248310 2.150 3.02722403447 5 F160W 306.2739 296.5250 24.7837 45.8085 5.476681026 1.0000 0.1030 22.5707 0.000e+00
bulge VELA28MRP 248310 2.150 3.02722403447 5 F160W 300.5181 301.7265 22.4201 73.5750 8.7963327 2.4737 0.4338 73.1776 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 6 F160W 430.0520 122.2938 22.7127 9.9970 1.195201332 0.6666 0.8899 -22.8240 0.000e+00
disk VELA28MRP 248310 2.150 3.02722403447 6 F160W 305.0707 300.3264 24.2223 40.2346 4.8102878376 1.0000 0.2693 63.2297 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 6 F160W 392.0730 360.2953 23.8542 31.2262 3.7332795672 0.8994 0.8508 -31.8828 0.000e+00
bulge VELA28MRP 248310 2.150 3.02722403447 6 F160W 300.3757 299.9405 22.6655 93.9759 11.2353827004 2.7849 0.5049 53.7839 0.000e+00
disk VELA28MRP 248310 2.150 3.02722403447 7 F160W 306.3688 295.6080 24.5354 30.0913 3.5975954628 1.0000 0.1011 32.6887 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 7 F160W 454.5345 156.9296 22.4825 13.7722 1.6465491432 1.2574 0.6811 2.2296 0.000e+00
bulge VELA28MRP 248310 2.150 3.02722403447 7 F160W 296.6422 303.9763 22.6115 44.0224 5.2631420544 0.9376 0.3703 51.2503 0.000e+00
disk VELA28MRP 248310 2.150 3.02722403447 8 F160W 304.9506 296.9061 23.9343 39.2680 4.694725008 1.0000 0.1195 33.3878 0.000e+00
other VELA28MRP 248310 2.150 3.02722403447 8 F160W 458.9620 161.8504 22.4910 13.4229 1.6047882324 1.1956 0.6922 -0.4281 0.000e+00
bulge VELA28MRP 248310 2.150 3.02722403447 8 F160W 300.5780 305.2408 22.6817 44.5556 5.3268893136 0.9148 0.4868 54.9686 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 0 F160W 497.5250 272.2208 22.4021 17.5491 2.0981001996 2.3435 0.5845 -68.1932 0.000e+00
disk VELA28MRP 251650 2.193 2.97377309756 0 F160W 303.0362 301.3386 23.5028 50.9421 6.0904337076 1.0000 0.2761 83.0953 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 0 F160W 304.9300 387.6044 23.6965 108.3915 12.958854174 1.2631 0.4478 -40.9429 0.000e+00
bulge VELA28MRP 251650 2.193 2.97377309756 0 F160W 297.7249 302.4032 23.5459 49.9813 5.9755643028 2.1757 0.2641 -59.9269 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 1 F160W 409.1956 161.1341 22.6077 14.1125 1.68723405 1.2928 0.7857 30.2680 0.000e+00
disk VELA28MRP 251650 2.193 2.97377309756 1 F160W 300.1822 301.4584 23.5599 26.0375 3.11293935 1.0000 0.3743 49.3389 0.000e+00
bulge VELA28MRP 251650 2.193 2.97377309756 1 F160W 307.3568 316.3678 22.7644 62.8708 7.5165813648 0.3277 0.6788 36.2237 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 5 F160W 495.4312 197.2018 22.7783 9.4970 1.135423332 1.0375 0.8843 -10.4911 0.000e+00
disk VELA28MRP 251650 2.193 2.97377309756 5 F160W 302.6864 298.9579 23.4871 34.4135 4.114340406 1.0000 0.3507 72.7683 0.000e+00
bulge VELA28MRP 251650 2.193 2.97377309756 5 F160W 292.9785 305.1266 21.7041 446.7867 53.4160307052 6.0401 0.7169 67.3383 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 6 F160W 356.2149 63.2898 22.5036 16.8696 2.0168618976 1.7823 0.5533 37.1523 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 6 F160W 386.9971 345.2048 23.6810 119.4921 14.2859975076 1.0988 0.3090 80.1638 0.000e+00
disk VELA28MRP 251650 2.193 2.97377309756 6 F160W 302.3629 299.1603 23.2217 43.2453 5.1702350868 1.0000 0.3052 24.1481 0.000e+00
bulge VELA28MRP 251650 2.193 2.97377309756 6 F160W 300.3337 307.8136 24.0305 118.1209 14.1220623204 3.8328 0.1616 59.9375 0.000e+00
disk VELA28MRP 251650 2.193 2.97377309756 7 F160W 298.0598 298.2049 22.8740 59.2280 7.081062768 1.0000 0.2089 58.3460 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 7 F160W 476.1722 172.5164 22.6744 12.6653 1.5142126068 1.5566 0.5978 15.4068 0.000e+00
bulge VELA28MRP 251650 2.193 2.97377309756 7 F160W 296.8238 307.3365 22.9266 140.4939 16.7968887084 5.7606 0.4432 53.6305 0.000e+00
other VELA28MRP 251650 2.193 2.97377309756 8 F160W 479.7354 177.8173 22.7001 11.6714 1.3953858984 1.4195 0.6566 15.2401 0.000e+00
disk VELA28MRP 251650 2.193 2.97377309756 8 F160W 297.9206 300.8230 22.5306 53.0720 6.345076032 1.0000 0.2656 56.1901 0.000e+00
bulge VELA28MRP 251650 2.193 2.97377309756 8 F160W 295.7598 307.6690 26.7080 2.9289 0.3501675684 0.7307 0.2240 76.4859 0.000e+00
disk VELA28MRP 254194 2.226 2.93400316294 0 F160W 300.2978 297.9084 23.6997 42.5096 5.0822777376 1.0000 0.3382 -42.2984 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 0 F160W 233.8829 351.7996 24.8514 118.6112 14.1806806272 0.1544 0.1615 17.3133 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 0 F160W 516.2202 407.2126 22.8153 10.1117 1.2089144052 0.8964 0.6687 -31.1967 0.000e+00
bulge VELA28MRP 254194 2.226 2.93400316294 0 F160W 300.7282 302.8563 21.5499 985.2081 117.787539604 5.8671 0.2573 -62.2292 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 1 F160W 285.5056 112.7397 24.0761 21.3375 2.55102615 2.6994 0.4140 -9.1043 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 1 F160W 425.7543 258.5364 22.8944 8.9702 1.0724412312 0.8726 0.8165 89.7685 0.000e+00
disk VELA28MRP 254194 2.226 2.93400316294 1 F160W 307.0018 294.4149 22.6027 94.5267 11.3012341452 1.0000 0.1831 82.6227 0.000e+00
bulge VELA28MRP 254194 2.226 2.93400316294 1 F160W 301.5191 301.2621 23.9826 18.9535 2.266004646 1.0826 0.4606 83.7516 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 5 F160W 510.5338 333.5616 22.7667 9.4747 1.1327572332 1.1312 0.8507 25.6784 0.000e+00
disk VELA28MRP 254194 2.226 2.93400316294 5 F160W 301.3011 299.5245 23.3473 53.9483 6.4498429548 1.0000 0.2429 -74.5293 0.000e+00
bulge VELA28MRP 254194 2.226 2.93400316294 5 F160W 300.7757 301.5103 22.6519 122.8397 14.6862231732 3.5228 0.5827 -57.1690 0.000e+00
disk VELA28MRP 254194 2.226 2.93400316294 6 F160W 300.2650 304.2494 23.8885 43.9822 5.2583359032 1.0000 0.3196 -19.6585 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 6 F160W 129.1772 126.3616 22.8450 10.3652 1.2392218512 0.8964 0.6112 -16.4113 0.000e+00
bulge VELA28MRP 254194 2.226 2.93400316294 6 F160W 300.9488 298.5910 21.7670 470.3493 56.2330809108 4.3859 0.2609 -42.2197 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 7 F160W 507.8138 281.3789 22.8250 10.0420 1.200581352 1.1895 0.6327 47.3227 0.000e+00
disk VELA28MRP 254194 2.226 2.93400316294 7 F160W 299.3402 299.8671 22.5958 64.7259 7.7383697004 1.0000 0.2365 -89.7635 0.000e+00
bulge VELA28MRP 254194 2.226 2.93400316294 7 F160W 299.8800 298.1772 24.9433 14.7610 1.764766116 2.4005 0.6629 -11.1698 0.000e+00
other VELA28MRP 254194 2.226 2.93400316294 8 F160W 508.1694 289.4366 22.8303 9.7694 1.1679903864 1.1473 0.6632 45.8642 0.000e+00
disk VELA28MRP 254194 2.226 2.93400316294 8 F160W 299.1287 299.5691 22.5526 73.5808 8.7970261248 1.0000 0.2307 -88.0012 0.000e+00
bulge VELA28MRP 254194 2.226 2.93400316294 8 F160W 299.9205 299.3647 24.9416 9.9082 1.1845847592 0.9764 0.7566 -29.4630 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 0 F160W 12.6775 223.1433 24.6883 11.0878 1.3256130168 0.4848 0.2443 49.3757 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 0 F160W 448.2738 475.1391 22.9275 11.5417 1.3798794852 0.9466 0.7099 -41.5206 0.000e+00
disk VELA28MRP 256556 2.256 2.89778449929 0 F160W 301.8098 298.4224 24.0407 34.7825 4.15845657 1.0000 0.3046 -40.7388 0.000e+00
bulge VELA28MRP 256556 2.256 2.89778449929 0 F160W 301.7192 301.9304 21.5213 481.4593 57.5613480708 3.8351 0.3049 -24.4031 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 1 F160W 429.9257 312.6229 22.7236 13.2363 1.5824790828 1.4958 0.8232 -68.5834 0.000e+00
disk VELA28MRP 256556 2.256 2.89778449929 1 F160W 293.3813 305.0499 24.0821 76.6453 9.1634054868 1.0000 0.0530 89.2703 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 1 F160W 295.4702 50.8210 22.7973 168.5524 20.1514507344 7.2746 0.7586 -9.3716 0.000e+00
bulge VELA28MRP 256556 2.256 2.89778449929 1 F160W 299.2285 299.7982 22.5178 59.6352 7.1297459712 1.8313 0.3856 -84.3621 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 5 F160W 473.4782 388.3396 22.8986 11.2022 1.3392902232 1.1964 0.7816 67.9323 0.000e+00
disk VELA28MRP 256556 2.256 2.89778449929 5 F160W 305.8144 302.5677 22.1874 1655.9225 197.97547041 1.0000 7.494e-03 -51.6975 0.000e+00
bulge VELA28MRP 256556 2.256 2.89778449929 5 F160W 300.7429 300.1533 22.3867 67.1224 8.0248856544 2.0924 0.4265 -55.5115 0.000e+00
disk VELA28MRP 256556 2.256 2.89778449929 6 F160W 295.8827 305.7544 24.1064 214.9321 25.6964221476 1.0000 0.0699 -84.6042 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 6 F160W 80.2518 363.1950 22.8626 11.8905 1.421580618 1.0573 0.7669 82.0157 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 6 F160W 489.4511 20.3870 22.0068 564.6282 67.5046890792 10.8410 0.6790 28.9121 0.000e+00
bulge VELA28MRP 256556 2.256 2.89778449929 6 F160W 301.0382 301.5936 22.5346 80.0777 9.5737695012 2.2327 0.3737 79.6418 0.000e+00
disk VELA28MRP 256556 2.256 2.89778449929 7 F160W 305.5514 299.4100 22.5618 145.6434 17.4125423304 1.0000 0.1417 -74.7876 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 7 F160W 486.0037 328.6612 22.9650 11.7941 1.4100554196 1.2246 0.6565 63.0898 0.000e+00
bulge VELA28MRP 256556 2.256 2.89778449929 7 F160W 299.9022 301.1812 23.3322 30.1528 3.6049481568 1.3864 0.4159 -78.8318 0.000e+00
disk VELA28MRP 256556 2.256 2.89778449929 8 F160W 305.6314 305.4737 22.6444 196.8460 23.534120376 1.0000 0.1100 -72.1949 0.000e+00
other VELA28MRP 256556 2.256 2.89778449929 8 F160W 484.4440 337.5402 22.9848 11.3517 1.3571638452 1.2067 0.6780 63.7822 0.000e+00
bulge VELA28MRP 256556 2.256 2.89778449929 8 F160W 300.0513 300.4753 23.0602 34.3811 4.1104667916 1.4152 0.4479 -75.2322 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 0 F160W 370.5783 494.6365 22.9791 13.4298 1.6056131688 1.2716 0.8215 -63.0376 0.000e+00
disk VELA28MRP 259116 2.290 2.85927538245 0 F160W 298.6357 298.0757 24.0959 30.8345 3.686449482 1.0000 0.2617 -24.8688 0.000e+00
bulge VELA28MRP 259116 2.290 2.85927538245 0 F160W 300.7971 303.2061 21.8595 268.5215 32.103356454 2.8646 0.3545 -6.4650 0.000e+00
disk VELA28MRP 259116 2.290 2.85927538245 1 F160W 299.8010 301.2712 22.7898 32.4021 3.8738654676 1.0000 0.4073 88.0269 0.000e+00
bulge VELA28MRP 259116 2.290 2.85927538245 1 F160W 428.4681 303.0434 23.7311 7.2056 0.8614727136 0.8910 0.7215 -61.1942 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 1 F160W 437.4935 306.7271 23.2570 39.3414 4.7035004184 0.0407 0.4268 86.2990 0.000e+00
disk VELA28MRP 259116 2.290 2.85927538245 5 F160W 305.4573 306.9724 21.4020 354.9910 42.441303996 1.0000 0.1162 -47.5617 0.000e+00
bulge VELA28MRP 259116 2.290 2.85927538245 5 F160W 298.5769 301.1515 23.8386 19.3418 2.3124282408 1.0140 0.4527 -49.7469 0.000e+00
disk VELA28MRP 259116 2.290 2.85927538245 6 F160W 302.8911 300.1883 23.8954 36.9606 4.4188614936 1.0000 0.2585 82.1978 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 6 F160W 94.0728 301.1922 22.9073 13.2206 1.5806020536 1.4459 0.9193 62.2198 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 6 F160W 491.8725 109.4863 22.6131 178.5438 21.3459825528 6.9944 0.6561 7.8949 0.000e+00
bulge VELA28MRP 259116 2.290 2.85927538245 6 F160W 298.3263 299.9335 22.0376 306.8251 36.6827816556 3.3044 0.2735 -72.6293 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 7 F160W 451.4539 342.8201 22.6348 22.7214 2.7164796984 1.5972 0.4905 58.9849 0.000e+00
disk VELA28MRP 259116 2.290 2.85927538245 7 F160W 301.2297 306.1036 23.6631 61.7934 7.3877717304 1.0000 0.1722 -44.9622 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 7 F160W 91.3808 66.7405 23.8405 29.0095 3.468259782 0.8398 0.4196 24.0217 0.000e+00
bulge VELA28MRP 259116 2.290 2.85927538245 7 F160W 301.7918 300.8559 22.7713 50.4217 6.0282167652 1.5878 0.3280 -77.2657 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 8 F160W 448.8509 352.1441 22.6804 21.6008 2.5825052448 1.5917 0.5076 57.9900 0.000e+00
disk VELA28MRP 259116 2.290 2.85927538245 8 F160W 300.8597 301.7162 22.5350 81.5065 9.744591114 1.0000 0.3265 -58.6474 0.000e+00
other VELA28MRP 259116 2.290 2.85927538245 8 F160W 92.3124 66.9170 23.8491 29.5108 3.5281932048 0.8214 0.4076 24.2762 0.000e+00
bulge VELA28MRP 259116 2.290 2.85927538245 8 F160W 300.0952 300.3576 24.0074 17.2116 2.0577500496 0.6752 0.4706 -75.1565 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 0 F160W 307.4749 462.7511 22.6695 21.2100 2.53578276 2.5632 0.6883 -68.1853 0.000e+00
disk VELA28MRP 261736 2.324 2.82064370205 0 F160W 296.4644 297.7693 23.3726 138.6351 16.5746580156 1.0000 0.1018 -36.6778 0.000e+00
bulge VELA28MRP 261736 2.324 2.82064370205 0 F160W 299.2022 302.7049 21.8862 195.3526 23.3555754456 3.9537 0.4022 3.9384 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 1 F160W 281.7150 79.7137 23.0592 134.7552 16.1107926912 6.7334 0.1712 -28.2714 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 1 F160W 423.2354 351.0741 22.8541 12.2040 1.459061424 1.5393 0.8406 -43.6780 0.000e+00
disk VELA28MRP 261736 2.324 2.82064370205 1 F160W 296.9759 302.2761 22.8281 60.4724 7.2298382544 1.0000 0.2372 -72.4510 0.000e+00
bulge VELA28MRP 261736 2.324 2.82064370205 1 F160W 303.6781 301.9216 22.9699 181.3796 21.6850194576 6.9716 0.5810 -60.6702 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 5 F160W 237.9389 87.1600 22.8661 356.5337 42.6257430372 8.5807 0.2181 54.1139 0.000e+00
disk VELA28MRP 261736 2.324 2.82064370205 5 F160W 304.9160 298.0970 22.9575 51.0904 6.1081638624 1.0000 0.6430 -14.3670 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 5 F160W 363.9563 415.4821 22.7265 15.8163 1.8909335628 1.5928 0.7983 62.0877 0.000e+00
bulge VELA28MRP 261736 2.324 2.82064370205 5 F160W 299.8698 303.2757 22.6917 126.4304 15.1155129024 4.7938 0.3849 -32.4949 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 6 F160W 341.4746 133.4384 22.7974 181.9088 21.7482884928 10.2370 0.5939 -3.0695 0.000e+00
disk VELA28MRP 261736 2.324 2.82064370205 6 F160W 303.2737 306.2903 23.6700 92.1964 11.0226327984 1.0000 0.1847 -85.5314 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 6 F160W 149.6365 379.3235 22.7224 15.5529 1.8594425124 2.2177 0.8285 16.1199 0.000e+00
bulge VELA28MRP 261736 2.324 2.82064370205 6 F160W 298.3793 300.9973 22.5554 96.6271 11.5523495676 2.9759 0.3437 56.0509 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 7 F160W 230.9330 78.8265 23.0693 146.3615 17.498395494 6.6036 0.3816 48.8850 0.000e+00
disk VELA28MRP 261736 2.324 2.82064370205 7 F160W 303.4263 301.5970 22.5154 48.1668 5.7586299408 1.0000 0.3634 -55.1028 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 7 F160W 397.9473 366.5664 22.5958 17.0730 2.041179588 1.5707 0.8429 84.2866 0.000e+00
bulge VELA28MRP 261736 2.324 2.82064370205 7 F160W 300.5174 302.2863 24.0697 53.3710 6.380823276 6.3726 0.7315 27.7345 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 8 F160W 231.6809 78.8768 22.8246 184.3790 22.043615724 6.0676 0.3274 49.2355 0.000e+00
disk VELA28MRP 261736 2.324 2.82064370205 8 F160W 303.4593 301.6059 22.4775 47.4843 5.6770329708 1.0000 0.3982 -51.8945 0.000e+00
other VELA28MRP 261736 2.324 2.82064370205 8 F160W 393.3939 374.1539 22.5952 16.8758 2.0176031448 1.5981 0.8798 74.2802 0.000e+00
bulge VELA28MRP 261736 2.324 2.82064370205 8 F160W 300.2764 302.6089 24.5693 39.4881 4.7210392836 6.7999 0.6004 29.4102 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 0 F160W 374.4968 204.7806 25.4178 42.1863 5.0436252828 2.0426 0.4073 -58.4792 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 0 F160W 355.5621 404.2099 22.4919 23.6382 2.8260886392 3.5882 0.8576 61.0556 0.000e+00
disk VELA28MRP 264599 2.362 2.77930377666 0 F160W 296.5175 302.4839 22.6683 170.4173 20.3744107188 1.0000 0.0874 -72.1914 0.000e+00
bulge VELA28MRP 264599 2.362 2.77930377666 0 F160W 301.7256 308.0302 23.1484 34.3954 4.1121764424 1.4535 0.3705 -16.3875 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 5 F160W 362.6395 359.4718 22.9134 16.7708 2.0050497648 2.8924 0.6539 38.2087 0.000e+00
disk VELA28MRP 264599 2.362 2.77930377666 5 F160W 297.5044 298.9039 22.0184 128.2682 15.3352329192 1.0000 0.1994 -47.7653 0.000e+00
bulge VELA28MRP 264599 2.362 2.77930377666 5 F160W 302.6547 304.1476 24.2335 7.8365 0.936900594 1.0802 0.8109 59.6956 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 6 F160W 184.7346 282.6335 22.7176 17.1179 2.0465476524 3.2372 0.9047 7.6698 0.000e+00
disk VELA28MRP 264599 2.362 2.77930377666 6 F160W 299.1410 301.8648 24.6147 17.0595 2.039565582 1.0000 0.3932 85.3134 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 6 F160W 330.1330 418.8466 26.6851 12.2943 1.4698573308 0.6106 0.4976 71.6333 0.000e+00
bulge VELA28MRP 264599 2.362 2.77930377666 6 F160W 292.3049 295.0500 21.6887 175.8497 21.0238867332 3.6561 0.5061 89.5228 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 7 F160W 366.8437 319.4887 22.7238 18.7281 2.2390567236 2.8178 0.6731 35.9359 0.000e+00
disk VELA28MRP 264599 2.362 2.77930377666 7 F160W 308.5688 303.0030 22.5561 39.4402 4.7153125512 1.0000 0.3378 -71.2615 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 7 F160W 203.6700 206.2915 23.9230 16.3400 1.95354504 0.0851 0.3288 55.9851 0.000e+00
bulge VELA28MRP 264599 2.362 2.77930377666 7 F160W 302.6960 300.5730 25.3564 5.2522 0.6279320232 0.3790 0.4011 57.1410 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 8 F160W 366.1852 325.7926 22.6547 19.9969 2.3907493764 2.8999 0.6907 33.2900 0.000e+00
disk VELA28MRP 264599 2.362 2.77930377666 8 F160W 306.2596 302.8235 22.5723 37.5728 4.4920536768 1.0000 0.3880 -66.7821 0.000e+00
other VELA28MRP 264599 2.362 2.77930377666 8 F160W 203.2319 206.2777 23.9098 16.2888 1.9474237728 0.1057 0.3394 56.6470 0.000e+00
bulge VELA28MRP 264599 2.362 2.77930377666 8 F160W 303.1447 300.8619 25.5273 4.6658 0.5578243848 0.3925 0.3677 64.3360 0.000e+00
disk VELA28MRP 267890 2.405 2.73287543395 0 F160W 265.2016 251.5286 21.9932 72.7163 8.6936699628 1.0000 0.0967 -40.4840 0.000e+00
bulge VELA28MRP 267890 2.405 2.73287543395 0 F160W 265.2341 247.0665 21.3145 133.1423 15.9179608188 4.2473 0.2193 -63.7283 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 1 F160W 388.3901 308.9345 23.2361 6.1403 0.7341097068 0.6370 0.7047 -9.6850 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 1 F160W 245.2983 306.4518 22.8729 10.5795 1.264842702 0.3409 0.3040 74.4053 0.000e+00
disk VELA28MRP 267890 2.405 2.73287543395 1 F160W 294.3821 300.4187 21.3620 63.1824 7.5538350144 1.0000 0.2133 86.1476 0.000e+00
bulge VELA28MRP 267890 2.405 2.73287543395 1 F160W 298.6507 302.2506 24.4311 4.4381 0.5306014836 0.5954 0.6870 54.6713 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 5 F160W 223.6739 334.6456 22.7230 13.0340 1.558292904 1.9165 0.3580 28.5747 0.000e+00
disk VELA28MRP 267890 2.405 2.73287543395 5 F160W 293.2146 293.6001 22.1305 46.1918 5.5225068408 1.0000 0.3746 61.5250 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 5 F160W 308.0019 266.1405 22.6192 6.5188 0.7793616528 0.5637 0.8411 87.4088 0.000e+00
bulge VELA28MRP 267890 2.405 2.73287543395 5 F160W 297.8741 299.2139 22.0820 33.4567 3.9999492252 2.7268 0.7423 4.1336 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 6 F160W 246.0554 263.7873 22.4669 10.9849 1.3133107044 1.1918 0.5836 72.6420 0.000e+00
disk VELA28MRP 267890 2.405 2.73287543395 6 F160W 308.0660 298.6865 21.9259 52.7799 6.3101537244 1.0000 0.2645 -84.2581 0.000e+00
other VELA28MRP 267890 2.405 2.73287543395 6 F160W 371.7583 306.5833 22.8257 10.9671 1.3111826076 0.4318 0.3671 -70.6315 0.000e+00
bulge VELA28MRP 267890 2.405 2.73287543395 6 F160W 301.2971 302.0231 22.5796 32.9397 3.9381387732 3.1953 0.7560 -28.5339 0.000e+00
disk VELA28MRP 267890 2.405 2.73287543395 7 F160W 286.3689 288.1918 22.2676 22.5354 2.6942422824 1.0000 0.2507 -32.5844 0.000e+00
bulge VELA28MRP 267890 2.405 2.73287543395 7 F160W 279.4533 284.4193 21.0295 50.7875 6.07195035 3.6985 0.9071 -47.8816 0.000e+00
disk VELA28MRP 267890 2.405 2.73287543395 8 F160W 289.4660 286.7740 22.4831 28.2426 3.3765722856 1.0000 0.2304 -18.3697 0.000e+00
bulge VELA28MRP 267890 2.405 2.73287543395 8 F160W 284.4669 281.6457 21.2984 34.0455 4.070343798 2.8636 0.6456 -51.0103 0.000e+00
other VELA28MRP 271117 2.448 2.68844447231 0 F160W 371.6412 211.6113 21.6449 97.2798 11.6303837688 4.4023 0.6471 27.1108 0.000e+00
other VELA28MRP 271117 2.448 2.68844447231 0 F160W 237.9406 282.2180 23.8724 8.1565 0.975158514 0.8986 0.7034 -36.3979 0.000e+00
