galfit result file run on 07-11-2014
galaxyID timeStep age(GYr) camera filter px py mag rad sersicIndex b/a angle
VELA02MRP 353304 110.637 cam1 F160W 298.9303 301.5573 18.5595 31.3241 1.1952 0.8516 -71.8354
VELA02MRP 353304 110.637 cam1 F160W 291.4359 273.1118 19.6799 16.8595 2.1934 0.7486 78.9624
VELA02MRP 353304 110.637 cam1 F160W 234.5437 524.1539 24.5274 0.0026 6.5535 0.1172 83.8287
VELA02MRP 353304 110.637 cam5 F160W 301.8044 300.7159 18.5124 38.5512 1.2502 0.7265 64.2937
VELA02MRP 353304 110.637 cam5 F160W 239.3214 262.5814 19.7733 15.6217 1.5385 0.8194 -71.9618
VELA02MRP 353304 110.637 cam6 F160W 303.4057 302.7614 18.5268 42.6495 1.0306 0.8542 80.0682
VELA02MRP 353304 110.637 cam6 F160W 339.1624 241.8846 19.7410 13.5186 1.5535 0.8575 -3.3516
VELA02MRP 353304 110.637 cam7 F160W 234.7922 270.1629 19.8299 16.6185 1.4623 0.7456 -62.1121
VELA02MRP 353304 110.637 cam7 F160W 301.6286 301.2014 18.4387 38.2549 1.2589 0.6570 63.1407
VELA02MRP 353304 110.637 cam8 F160W 235.0692 268.8715 19.8166 16.3841 1.5387 0.7104 -62.5123
VELA02MRP 353304 110.637 cam8 F160W 414.9861 281.6734 21.7377 18.4709 1.3516 0.6050 46.7061
VELA02MRP 353304 110.637 cam8 F160W 301.3336 301.0756 18.4625 36.5187 1.2915 0.6869 62.3611
VELA02MRP 354798 110.710 cam0 F160W 303.0141 296.0760 18.2693 44.1532 0.9904 0.8452 -36.3627
VELA02MRP 354798 110.710 cam1 F160W 293.4004 295.1196 18.2770 41.7461 0.9023 0.7261 -80.1227
VELA02MRP 354798 110.710 cam5 F160W 303.2564 295.3383 18.2867 40.7766 1.0021 0.8266 78.8165
VELA02MRP 354798 110.710 cam6 F160W 304.7917 301.0236 18.2709 45.6100 0.9310 0.7779 66.4787
VELA02MRP 354798 110.710 cam7 F160W 302.4265 295.6774 18.2229 41.7302 0.9777 0.6941 80.1507
VELA02MRP 354798 110.710 cam8 F160W 302.2809 295.3870 18.2258 42.3290 0.9842 0.6962 81.5185
VELA02MRP 356827 110.807 cam0 F160W 301.0608 305.1160 18.1154 35.7806 1.1917 0.8501 -74.2492
VELA02MRP 356827 110.807 cam1 F160W 305.2226 301.8559 18.2153 33.5156 1.0668 0.8130 89.0128
VELA02MRP 356827 110.807 cam5 F160W 302.3760 303.1831 18.1274 33.2998 1.2775 0.7076 88.6471
VELA02MRP 356827 110.807 cam6 F160W 296.6552 301.9541 18.1459 34.9001 1.1804 0.8502 19.3211
VELA02MRP 356827 110.807 cam7 F160W 303.1343 301.0578 18.1500 36.4198 1.1390 0.6647 -88.8704
VELA02MRP 356827 110.807 cam8 F160W 303.0841 301.4080 18.1408 35.9766 1.1532 0.6716 -88.4975
VELA02MRP 358330 110.879 cam0 F160W 301.2318 296.8195 18.2325 32.7975 1.2345 0.9468 -21.3315
VELA02MRP 358330 110.879 cam0 F160W 258.4763 268.8485 20.0698 20.3650 1.8999 0.8523 -9.3554
VELA02MRP 358330 110.879 cam1 F160W 241.4492 260.1664 20.9850 36.3789 0.7342 0.5107 21.3767
VELA02MRP 358330 110.879 cam1 F160W 301.3802 302.6608 18.2001 32.5824 1.0144 0.9090 82.0733
VELA02MRP 358330 110.879 cam5 F160W 301.6057 303.5351 18.3367 30.3820 1.3149 0.8795 -71.6591
VELA02MRP 358330 110.879 cam5 F160W 249.9845 274.4985 19.9121 26.7846 1.2958 0.7877 17.1771
VELA02MRP 358330 110.879 cam6 F160W 303.6700 301.9091 18.2449 36.3004 1.1247 0.8258 61.3312
VELA02MRP 358330 110.879 cam6 F160W 322.9036 246.6943 20.2149 17.3794 1.5623 0.8532 -59.8244
VELA02MRP 358330 110.879 cam7 F160W 296.2480 303.3676 18.1359 39.7231 0.9856 0.6802 -72.3979
VELA02MRP 358330 110.879 cam8 F160W 296.4843 303.1161 18.1380 39.6611 0.9975 0.6935 -70.6244
VELA02MRP 359881 110.954 cam0 F160W 250.0449 265.5087 19.4314 20.4183 1.8961 0.7935 65.0134
VELA02MRP 359881 110.954 cam0 F160W 306.9778 305.9198 18.4196 53.0231 0.5254 0.8703 -8.4181
VELA02MRP 359881 110.954 cam0 F160W 300.9378 300.9816 19.7151 7.1648 1.3335 0.7701 -21.7721
VELA02MRP 359881 110.954 cam1 F160W 299.3244 297.3433 18.0591 37.3098 1.0156 0.7741 -75.1517
VELA02MRP 359881 110.954 cam1 F160W 290.0772 282.1351 20.8233 8.7445 0.4920 0.3925 52.4083
VELA02MRP 359881 110.954 cam5 F160W 240.7050 273.6083 19.4222 21.0377 1.3533 0.7716 -48.4641
VELA02MRP 359881 110.954 cam5 F160W 304.0844 301.3445 18.3108 36.8767 1.1134 0.8510 81.8661
VELA02MRP 359881 110.954 cam6 F160W 334.9823 246.1651 19.4914 20.4675 1.7444 0.7369 -29.1989
VELA02MRP 359881 110.954 cam6 F160W 296.1788 306.1284 18.3722 53.1178 0.5733 0.8002 70.5129
VELA02MRP 359881 110.954 cam6 F160W 299.9233 300.5078 19.7663 7.0277 1.3333 0.7404 85.5288
VELA02MRP 359881 110.954 cam7 F160W 240.7431 279.7338 19.1957 28.6573 1.0807 0.6731 -27.8618
VELA02MRP 359881 110.954 cam7 F160W 300.9962 299.9380 18.5724 21.9664 1.8547 0.8724 61.8307
VELA02MRP 359881 110.954 cam7 F160W 351.9101 300.6963 19.5791 23.6305 1.2181 0.7139 -30.1305
VELA02MRP 359881 110.954 cam8 F160W 240.6053 279.3136 19.1937 27.8590 1.1372 0.6697 -27.4520
VELA02MRP 359881 110.954 cam8 F160W 301.0132 299.9174 18.5822 21.8159 1.9052 0.8554 61.4524
VELA02MRP 359881 110.954 cam8 F160W 351.6497 300.6186 19.5740 24.3922 1.2354 0.7028 -27.4779
VELA02MRP 361527 111.032 cam0 F160W 409.1855 281.9653 22.0903 23.3419 1.0687 0.5186 0.1689
VELA02MRP 361527 111.032 cam0 F160W 318.7421 330.1003 21.0236 12.9861 1.1055 0.4156 -71.6551
VELA02MRP 361527 111.032 cam0 F160W 299.8402 297.5587 18.0290 46.9544 0.8663 0.8290 -31.7996
VELA02MRP 361527 111.032 cam1 F160W 303.2805 295.6134 18.2116 41.7235 0.8536 0.7492 -82.6774
VELA02MRP 361527 111.032 cam1 F160W 278.1910 294.3285 19.4993 19.2542 1.9371 0.4607 -59.1690
VELA02MRP 361527 111.032 cam5 F160W 300.1777 294.6684 18.0492 38.8102 1.0418 0.8518 -84.2440
VELA02MRP 361527 111.032 cam6 F160W 316.1674 401.5656 21.9355 25.6485 2.1224 0.7014 85.0005
VELA02MRP 361527 111.032 cam6 F160W 306.6707 291.6686 18.4432 65.1264 0.4856 0.8028 45.2870
VELA02MRP 361527 111.032 cam6 F160W 270.5228 306.9911 21.0354 17.5029 0.6766 0.2755 9.8900
VELA02MRP 361527 111.032 cam6 F160W 301.2701 301.8963 19.0305 24.6401 1.4059 0.5267 81.5195
VELA02MRP 361527 111.032 cam7 F160W 299.0684 295.5071 18.0221 42.1304 0.9859 0.7018 -89.1715
VELA02MRP 361527 111.032 cam8 F160W 394.5588 263.8517 22.2579 16.8218 0.5790 0.3202 89.4244
VELA02MRP 361527 111.032 cam8 F160W 298.8762 295.4883 18.0301 41.5847 0.9989 0.7256 -87.7861
VELA02MRP 363270 111.114 cam0 F160W 298.9171 301.7717 18.0637 45.5292 0.9298 0.8545 -53.5806
VELA02MRP 363270 111.114 cam1 F160W 301.0083 303.7040 18.0893 38.4740 1.0562 0.7825 -72.3695
VELA02MRP 363270 111.114 cam5 F160W 298.2644 303.8351 18.0589 43.7086 1.0198 0.7007 -75.3848
VELA02MRP 363270 111.114 cam6 F160W 298.8484 301.1652 18.0594 47.6665 1.0056 0.7788 27.1441
VELA02MRP 258330 105.305 cam8 F160W 299.0164 300.9524 20.2016 26.2124 1.3091 0.8782 -69.8563
VELA02MRP 363270 111.114 cam8 F160W 296.3190 302.5227 18.1544 42.2186 1.0590 0.7162 -80.6514
VELA02MRP 363270 111.114 cam8 F160W 350.7543 322.6954 20.1853 17.3192 1.3067 0.6919 -72.0613
VELA02MRP 365194 111.205 cam0 F160W 297.9152 298.2328 18.0906 49.0100 0.8988 0.8245 -32.5863
VELA02MRP 365194 111.205 cam1 F160W 299.8429 300.9258 18.0932 41.5294 0.9857 0.7638 -66.2601
VELA02MRP 365194 111.205 cam5 F160W 297.8319 301.8418 18.0956 44.7420 1.0309 0.8059 -67.0135
VELA02MRP 365194 111.205 cam6 F160W 302.8544 297.8930 18.0968 51.4731 0.9195 0.7247 43.1514
VELA02MRP 365194 111.205 cam7 F160W 300.1437 302.4141 18.1097 47.4072 0.9469 0.6830 -74.7933
VELA02MRP 365194 111.205 cam8 F160W 299.4470 302.6500 18.1182 46.8920 0.9293 0.6896 -73.9040
VELA02MRP 295826 107.606 cam6 F160W 188.5574 114.6601 20.8295 28.9349 0.6810 0.5873 -40.0498
VELA02MRP 295826 107.606 cam6 F160W 298.8048 295.1023 19.2230 32.3807 1.0054 0.8735 -41.6301
VELA02MRP 367256 111.302 cam1 F160W 299.2496 298.6600 18.1838 41.4470 1.0219 0.7133 -70.1719
VELA02MRP 367256 111.302 cam5 F160W 299.2385 300.1974 18.1017 40.3303 1.1972 0.8288 -64.6128
VELA02MRP 367256 111.302 cam6 F160W 300.3984 300.1914 18.1286 45.2001 1.0551 0.7731 54.0985
VELA02MRP 367256 111.302 cam7 F160W 299.4499 300.4172 18.1156 40.4720 1.1817 0.7305 -78.6396
VELA02MRP 367256 111.302 cam8 F160W 299.1631 300.5008 18.1109 40.2909 1.1775 0.7551 -76.7517
VELA02MRP 369389 111.401 cam0 F160W 299.6055 300.8283 18.1598 44.6434 1.0432 0.8326 -19.3457
VELA02MRP 369389 111.401 cam1 F160W 300.9930 299.0188 18.2180 44.0156 1.0230 0.6572 -68.0553
VELA02MRP 369389 111.401 cam5 F160W 300.1695 300.0381 18.1665 38.9977 1.2241 0.8941 -53.4706
VELA02MRP 369389 111.401 cam6 F160W 299.2736 300.1438 18.1626 45.2800 1.0869 0.7450 60.4403
VELA02MRP 369389 111.401 cam7 F160W 299.2961 299.7375 18.1980 40.5185 1.1455 0.7619 -74.5645
VELA02MRP 369389 111.401 cam8 F160W 299.6076 299.6483 18.1851 40.4357 1.1850 0.7801 -74.6427
VELA02MRP 371026 111.477 cam0 F160W 300.2756 296.5423 18.2017 48.3082 0.9118 0.8434 -4.3319
VELA02MRP 371026 111.477 cam1 F160W 296.9605 298.4217 18.2774 45.5986 0.9587 0.6540 -68.7948
VELA02MRP 371026 111.477 cam5 F160W 299.0672 296.8352 18.2125 39.8415 1.1257 0.9355 -37.9468
VELA02MRP 371026 111.477 cam6 F160W 304.3131 298.8397 18.2359 48.9075 0.9089 0.7297 65.9930
VELA02MRP 371026 111.477 cam7 F160W 298.7338 298.0729 18.2171 39.2454 1.1327 0.7935 -76.0681
VELA02MRP 371026 111.477 cam8 F160W 298.7092 297.8876 18.2124 39.6135 1.1286 0.8119 -73.3462
VELA02MRP 373208 111.578 cam0 F160W 303.2790 297.4888 18.2117 44.9846 0.9114 0.9210 -1.0737
VELA02MRP 373208 111.578 cam1 F160W 297.1378 299.7274 18.2665 45.7959 0.9518 0.6540 -67.5300
VELA02MRP 373208 111.578 cam5 F160W 302.0555 298.6686 18.2097 36.6037 1.2146 0.9797 -45.0647
VELA02MRP 373208 111.578 cam6 F160W 303.9414 301.4354 18.2334 45.4417 0.9443 0.7795 61.4748
VELA02MRP 373208 111.578 cam7 F160W 301.2559 299.5467 18.1915 37.7716 1.2183 0.7827 -74.9981
VELA02MRP 373208 111.578 cam8 F160W 301.5621 299.2419 18.1926 37.8869 1.2214 0.7906 -72.9453
VELA02MRP 375170 111.668 cam0 F160W 301.5138 299.1244 18.2493 47.5001 0.8559 0.8671 -22.6986
VELA02MRP 375170 111.668 cam1 F160W 301.8398 300.5674 18.3013 40.8741 0.9854 0.6991 -66.7064
VELA02MRP 375170 111.668 cam5 F160W 301.0471 299.4576 18.2516 40.5866 1.0376 0.8847 -60.8199
VELA02MRP 375170 111.668 cam6 F160W 301.8021 300.8188 18.2360 47.5058 0.8881 0.7495 58.3516
VELA02MRP 375170 111.668 cam7 F160W 300.5956 300.0149 18.2325 42.1754 1.0443 0.7258 -82.9803
VELA02MRP 375170 111.668 cam8 F160W 300.7245 299.7818 18.2332 41.5974 1.0592 0.7603 -81.4206
VELA02MRP 376803 111.742 cam0 F160W 301.6941 300.2551 18.2623 46.6392 0.8719 0.8549 -13.4526
VELA02MRP 376803 111.742 cam1 F160W 302.2822 302.1218 18.3044 43.9745 0.8782 0.6555 -73.7416
VELA02MRP 376803 111.742 cam5 F160W 301.4465 301.1059 18.2588 38.3550 1.1182 0.9019 -55.3643
VELA02MRP 376803 111.742 cam6 F160W 300.6999 301.5765 18.2495 46.7723 0.8953 0.7438 65.1655
VELA02MRP 376803 111.742 cam7 F160W 300.9217 302.2405 18.2348 40.2329 1.0804 0.7444 -82.8750
VELA02MRP 376803 111.742 cam8 F160W 301.1094 302.1521 18.2454 39.8619 1.0614 0.7753 -80.5638
VELA02MRP 378782 111.832 cam0 F160W 27.9002 124.6426 21.6880 12.6993 1.2065 0.9498 56.6577
VELA02MRP 378782 111.832 cam0 F160W 302.1886 304.9354 18.2370 44.4957 0.9376 0.8401 -38.7037
VELA02MRP 378782 111.832 cam1 F160W 304.2556 301.1169 18.3186 37.6032 0.9876 0.6975 -71.3639
VELA02MRP 378782 111.832 cam5 F160W 303.4066 302.0054 18.2684 37.6685 1.0773 0.8769 -76.0717
VELA02MRP 378782 111.832 cam6 F160W 296.5273 302.8603 18.2276 42.0615 0.9698 0.7941 48.0402
VELA02MRP 378782 111.832 cam7 F160W 303.1647 301.0182 18.2309 38.3882 1.0934 0.7255 89.6020
VELA02MRP 378782 111.832 cam8 F160W 304.0670 301.0109 18.2531 38.4391 1.0299 0.7423 -87.3712
VELA02MRP 380515 111.911 cam0 F160W 70.1413 161.6618 20.7186 26.8964 0.7376 0.5643 88.2351
VELA02MRP 380515 111.911 cam0 F160W 300.1246 304.3125 18.2560 45.6813 0.9274 0.8114 -31.2791
VELA02MRP 380515 111.911 cam1 F160W 304.8517 301.5900 18.2435 38.3417 1.0250 0.7008 -69.6780
VELA02MRP 380515 111.911 cam5 F160W 301.8246 302.7035 18.2782 38.5258 1.0577 0.8818 -75.4673
VELA02MRP 380515 111.911 cam6 F160W 296.9075 301.1005 18.2473 42.9581 0.9646 0.7666 50.3200
VELA02MRP 380515 111.911 cam7 F160W 302.3392 301.3544 18.2564 39.7217 1.0113 0.7193 -87.5702
VELA02MRP 380515 111.911 cam8 F160W 302.0883 301.5972 18.2615 39.0760 1.0337 0.7509 -86.7140
VELA02MRP 382673 112.008 cam0 F160W 159.2204 158.7898 20.1186 30.2359 0.6988 0.6628 84.5585
VELA02MRP 382673 112.008 cam0 F160W 298.2770 300.6716 18.2499 44.2422 0.9507 0.8333 -14.9199
VELA02MRP 382673 112.008 cam1 F160W 302.2434 298.5437 18.2374 38.2434 1.0488 0.6873 -71.2846
VELA02MRP 382673 112.008 cam5 F160W 298.6816 299.3114 18.2177 35.2072 1.1745 0.9103 -62.0774
VELA02MRP 382673 112.008 cam6 F160W 299.7355 298.3723 18.2376 40.0392 1.0470 0.7518 58.8004
VELA02MRP 382673 112.008 cam7 F160W 298.8306 298.2132 18.1917 35.6279 1.1615 0.7643 -85.6233
VELA02MRP 382673 112.008 cam8 F160W 298.7586 298.4016 18.1955 35.0113 1.1769 0.7889 -83.9606
VELA02MRP 384461 112.088 cam0 F160W 166.9318 11.3160 21.0262 27.5710 0.6620 0.6883 5.2595
VELA02MRP 384461 112.088 cam0 F160W 303.2037 299.2778 18.2922 47.6352 0.7450 0.8487 -12.4565
VELA02MRP 384461 112.088 cam0 F160W 189.3693 277.7104 19.9833 30.1287 1.0257 0.8483 83.6879
VELA02MRP 384461 112.088 cam1 F160W 299.4893 301.6226 18.2177 39.6416 0.9833 0.6759 -69.5541
VELA02MRP 384461 112.088 cam5 F160W 300.8910 300.2744 18.2640 37.3169 1.0165 0.8534 -65.0040
VELA02MRP 384461 112.088 cam6 F160W 301.7847 301.6115 18.2541 43.9109 0.8808 0.7827 54.6690
VELA02MRP 467429 115.468 cam5 F160W 300.8399 300.5318 17.0065 27.5524 1.7811 0.9349 -10.7205
VELA02MRP 384461 112.088 cam8 F160W 300.2043 300.0667 18.2473 36.6847 1.0339 0.7369 -76.8473
VELA02MRP 386302 112.170 cam0 F160W 162.7394 71.5409 21.1720 33.1515 0.8109 0.6946 5.1248
VELA02MRP 386302 112.170 cam0 F160W 143.8624 274.5455 20.0648 33.5065 0.9110 0.6751 81.7012
VELA02MRP 386302 112.170 cam0 F160W 300.5829 303.1060 18.3135 48.4887 0.7832 0.8106 -10.5089
VELA02MRP 386302 112.170 cam1 F160W 304.5257 301.0660 18.1995 45.6320 0.8182 0.6290 -69.6844
VELA02MRP 386302 112.170 cam5 F160W 299.8225 300.5535 18.3093 37.9031 0.9651 0.9301 -39.9704
VELA02MRP 386302 112.170 cam6 F160W 297.2242 301.6193 18.3002 49.5909 0.8083 0.6887 48.1465
VELA02MRP 386302 112.170 cam7 F160W 189.4681 267.3762 21.4114 37.4111 1.4193 0.7680 -21.9511
VELA02MRP 386302 112.170 cam7 F160W 300.7196 299.7432 18.2850 36.3673 1.0845 0.7356 -77.9440
VELA02MRP 386302 112.170 cam8 F160W 284.2593 302.3981 19.5126 91.4789 0.2936 0.6715 -71.7895
VELA02MRP 386302 112.170 cam8 F160W 300.2652 299.6271 18.5622 28.7890 1.1130 0.7203 -85.4778
VELA02MRP 389420 112.309 cam0 F160W 303.7022 299.5609 18.0758 45.4409 1.0948 0.8053 10.9547
VELA02MRP 389420 112.309 cam1 F160W 303.0888 302.0659 18.2675 43.8709 0.9165 0.6304 -64.9061
VELA02MRP 389420 112.309 cam5 F160W 300.7812 301.5843 18.2540 37.8461 1.1534 0.8675 -33.9441
VELA02MRP 389420 112.309 cam6 F160W 299.7029 301.4694 18.2797 41.1923 1.1548 0.7089 53.0539
VELA02MRP 389420 112.309 cam7 F160W 301.0888 301.7520 18.2078 37.5374 1.2115 0.7568 -68.0595
VELA02MRP 389420 112.309 cam8 F160W 300.8657 301.7808 18.2244 37.1123 1.1640 0.7874 -63.0216
VELA02MRP 391659 112.407 cam0 F160W 297.7328 302.6708 18.2543 39.3824 1.2561 0.8712 18.9949
VELA02MRP 391659 112.407 cam0 F160W 347.3936 212.2540 19.3919 26.5285 1.1933 0.6064 -62.2202
VELA02MRP 391659 112.407 cam0 F160W 284.8773 420.0962 20.8083 29.0353 0.8073 0.7818 78.7972
VELA02MRP 391659 112.407 cam1 F160W 307.3216 302.5550 18.1932 41.6384 1.0380 0.6138 -70.7328
VELA02MRP 391659 112.407 cam5 F160W 298.2316 303.6026 18.1800 38.3326 1.1825 0.8877 -20.4168
VELA02MRP 391659 112.407 cam6 F160W 296.1872 299.8351 18.2063 40.9616 1.2251 0.6725 65.7657
VELA02MRP 391659 112.407 cam6 F160W 400.9477 132.9263 20.8499 21.3225 1.8868 0.8744 -37.6016
VELA02MRP 391659 112.407 cam7 F160W 299.6294 303.3404 18.1805 38.4982 1.1530 0.7627 -62.8269
VELA02MRP 391659 112.407 cam8 F160W 299.3682 303.2420 18.1823 37.3610 1.1532 0.8150 -59.4458
VELA02MRP 393841 112.503 cam0 F160W 296.0046 298.8049 18.0979 65.6303 0.6129 0.6126 1.0101
VELA02MRP 393841 112.503 cam0 F160W 392.4978 325.6684 20.2553 22.8740 0.9316 0.9607 32.5128
VELA02MRP 393841 112.503 cam1 F160W 252.0624 88.6259 20.5221 38.2287 1.0759 0.3319 23.8525
VELA02MRP 393841 112.503 cam1 F160W 304.5231 302.3284 18.1180 45.3421 1.0325 0.5551 -67.5886
VELA02MRP 393841 112.503 cam5 F160W 396.6780 120.3704 20.6167 22.1959 1.2472 0.4188 -39.3400
VELA02MRP 393841 112.503 cam5 F160W 299.9674 302.5674 18.1187 41.0124 1.0836 0.9011 -25.2854
VELA02MRP 393841 112.503 cam6 F160W 298.8595 298.0402 18.0382 47.8661 0.9804 0.6762 64.8854
VELA02MRP 393841 112.503 cam7 F160W 391.5129 100.7108 20.7001 17.8050 1.8283 0.5794 -5.3311
VELA02MRP 393841 112.503 cam7 F160W 300.6134 303.4964 18.0902 40.1646 1.0621 0.7984 -70.1500
VELA02MRP 393841 112.503 cam8 F160W 390.1285 91.9136 20.6880 25.6865 1.2648 0.5149 -25.6340
VELA02MRP 393841 112.503 cam8 F160W 300.3771 303.4496 18.0939 40.3751 1.0536 0.8190 -68.9365
VELA02MRP 395638 112.581 cam0 F160W 406.5114 401.4460 20.1291 16.5809 1.1466 0.8867 -57.2023
VELA02MRP 395638 112.581 cam0 F160W 299.2047 303.6576 18.2091 40.1997 1.1296 0.8663 -3.4390
VELA02MRP 395638 112.581 cam0 F160W 322.6770 226.9817 18.8740 26.2492 1.0285 0.5890 -67.7827
VELA02MRP 395638 112.581 cam1 F160W 303.2150 299.4918 18.0927 43.9531 0.9482 0.6231 -61.1915
VELA02MRP 395638 112.581 cam6 F160W 374.3744 7.7287 19.2819 20.7988 1.4363 0.6275 -4.3194
VELA02MRP 395638 112.581 cam6 F160W 294.9361 301.1476 18.0928 47.8954 0.9407 0.6601 70.7375
VELA02MRP 395638 112.581 cam7 F160W 300.8495 301.1876 18.0701 37.2678 1.2719 0.7975 -79.6603
VELA02MRP 395638 112.581 cam8 F160W 445.2062 229.0794 20.5249 35.8839 0.8284 0.4472 -25.9247
VELA02MRP 395638 112.581 cam8 F160W 300.7159 301.3507 18.0837 36.7724 1.2179 0.8436 -76.8440
VELA02MRP 397536 112.664 cam0 F160W 401.0878 321.4496 18.9429 19.1428 1.1406 0.7771 -46.4898
VELA02MRP 397536 112.664 cam0 F160W 311.8792 446.6267 20.0947 25.9700 0.9584 0.6957 -14.2079
VELA02MRP 397536 112.664 cam0 F160W 300.3782 299.2108 18.0667 35.6001 1.3084 0.8403 15.4682
VELA02MRP 397536 112.664 cam1 F160W 300.5342 301.2451 18.0211 35.5475 1.2158 0.6594 -66.6038
VELA02MRP 397536 112.664 cam1 F160W 208.1390 4.0568 19.2389 17.6706 0.9021 0.7433 59.4322
VELA02MRP 397536 112.664 cam1 F160W 326.1261 430.9946 20.2244 30.0048 0.7169 0.5742 -0.9883
VELA02MRP 397536 112.664 cam5 F160W 399.8632 28.8821 19.0876 18.7856 1.0893 0.7534 -41.4842
VELA02MRP 397536 112.664 cam5 F160W 382.1493 476.4630 20.2109 25.9410 0.6005 0.7145 -6.4218
VELA02MRP 397536 112.664 cam5 F160W 300.7254 299.3591 18.0530 33.8122 1.3026 0.9115 -2.3253
VELA02MRP 397536 112.664 cam6 F160W 301.5918 300.5703 18.0221 37.1429 1.2523 0.6401 67.2841
VELA02MRP 397536 112.664 cam6 F160W 345.6818 99.5812 18.9867 22.0155 1.2031 0.6175 4.0608
VELA02MRP 397536 112.664 cam6 F160W 191.5143 464.8901 20.1248 24.8011 0.9206 0.6922 13.7932
VELA02MRP 397536 112.664 cam7 F160W 424.5067 450.0951 20.2556 27.7549 0.5786 0.7664 -0.9400
VELA02MRP 397536 112.664 cam7 F160W 299.5031 299.5104 18.0187 34.6734 1.3459 0.7897 -54.5754
VELA02MRP 397536 112.664 cam7 F160W 373.7119 -3.1550 19.0415 21.3883 0.8512 0.5463 -59.5172
VELA02MRP 397536 112.664 cam8 F160W 419.5787 454.1608 20.2559 27.0827 0.5555 0.7804 -1.0578
VELA02MRP 397536 112.664 cam8 F160W 299.7645 299.4029 18.0231 34.8755 1.3399 0.8103 -51.7131
VELA02MRP 397536 112.664 cam8 F160W 379.9759 0.4890 19.1249 20.2069 0.8068 0.6318 -58.6933
VELA02MRP 399528 112.750 cam0 F160W 211.5926 409.7612 20.1814 27.0761 0.9325 0.6849 12.5500
VELA02MRP 399528 112.750 cam0 F160W 309.3275 301.0235 17.6048 35.5541 1.0047 0.8681 61.1263
VELA02MRP 399528 112.750 cam1 F160W 260.8397 185.0871 19.0545 26.3557 1.1109 0.6365 17.5728
VELA02MRP 399528 112.750 cam1 F160W 407.8753 567.4870 20.3852 26.7390 0.7864 0.6586 -0.1560
VELA02MRP 399528 112.750 cam1 F160W 300.2516 301.5420 17.8208 29.3582 1.3596 0.6633 -65.8107
VELA02MRP 399528 112.750 cam5 F160W 338.7622 193.7784 18.8675 24.9719 1.1685 0.6869 -21.1348
VELA02MRP 399528 112.750 cam5 F160W 261.7169 724.3407 13.4098 25.7502 1.0832 0.3568 4.1566
VELA02MRP 399528 112.750 cam5 F160W 301.3014 300.3876 17.8656 28.5230 1.4976 0.8202 19.9611
VELA02MRP 399528 112.750 cam6 F160W 302.3060 300.9583 17.7771 35.5169 1.2900 0.6501 62.7765
VELA02MRP 399528 112.750 cam6 F160W 158.6715 545.5652 20.4181 34.8708 0.5654 0.5968 20.8441
VELA02MRP 399528 112.750 cam7 F160W 332.7336 182.1103 18.9943 21.3923 0.8786 0.7940 -39.8649
VELA02MRP 399528 112.750 cam7 F160W 335.7155 603.7503 20.2017 24.9529 0.8268 0.8291 -20.6687
VELA02MRP 399528 112.750 cam7 F160W 300.5349 300.4909 17.8333 29.8974 1.4803 0.8070 -29.0930
VELA02MRP 399528 112.750 cam8 F160W 333.9424 183.1793 18.9915 21.5795 0.9065 0.7708 -37.0402
VELA02MRP 399528 112.750 cam8 F160W 330.8656 629.4976 18.8960 27.1227 0.9476 0.6006 -12.2319
VELA02MRP 399528 112.750 cam8 F160W 300.6883 300.3816 17.8308 29.8376 1.4865 0.8165 -20.4731
VELA02MRP 401009 112.814 cam0 F160W 301.8358 302.0215 17.3545 22.1186 1.5419 0.9144 -1.6057
VELA02MRP 401009 112.814 cam0 F160W 250.4424 477.1566 20.3996 30.8423 0.6575 0.6254 30.0977
VELA02MRP 401009 112.814 cam1 F160W 255.6197 319.9587 18.5862 29.6227 1.3533 0.5099 -5.7312
VELA02MRP 401009 112.814 cam1 F160W 300.0860 301.8259 17.6337 26.6896 1.6514 0.6126 -17.9558
VELA02MRP 401009 112.814 cam5 F160W 295.4092 304.1576 17.3733 32.9765 1.2392 0.6939 11.0173
VELA02MRP 401009 112.814 cam5 F160W 317.0428 463.7692 22.2554 8.1031 1.7606 0.3866 13.2263
VELA02MRP 401009 112.814 cam6 F160W 302.0791 301.4586 17.2659 27.4113 1.4966 0.6860 14.3813
VELA02MRP 401009 112.814 cam6 F160W 454.4073 684.7740 16.8684 39.2679 1.0345 0.3162 -13.3543
VELA02MRP 401009 112.814 cam7 F160W 260.2126 328.2550 18.6286 25.4941 1.3044 0.4721 -10.7188
VELA02MRP 401009 112.814 cam7 F160W 297.9965 301.4348 17.5924 26.8056 1.5000 0.7886 -17.5409
VELA02MRP 401009 112.814 cam8 F160W 261.9352 329.5666 18.5833 26.3404 1.3579 0.4675 -11.9103
VELA02MRP 401009 112.814 cam8 F160W 298.5949 301.3897 17.5989 26.2059 1.5166 0.7864 -14.5033
VELA02MRP 403041 112.901 cam1 F160W 299.9774 301.2729 17.5651 33.9388 1.1748 0.7384 -43.6602
VELA02MRP 403041 112.901 cam1 F160W 264.3207 511.4641 19.3229 26.1966 0.5981 0.8943 27.3435
VELA02MRP 403041 112.901 cam5 F160W 301.7143 496.6322 19.1978 29.2862 0.9073 0.6000 -7.9768
VELA02MRP 403041 112.901 cam5 F160W 304.0784 301.6747 17.5673 36.1677 1.1841 0.6641 6.6328
